id,name,code,level,qualification_group,education_level,skill_level,date_from,active,parent_id/id
bg_ncop_81602047,Оператор вакуумна пещ (хранителни продукти),81602047,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602048,Оператор оборудване за хидрогениране (масла и мазнини),81602048,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602049,Регулировчик хранителни уредби и горивни апаратури,81602049,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602050,Дестилатор,81602050,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602051,Машинен оператор производство на захар,81602051,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602052,Машинен оператор рафиниране на захар,81602052,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602053,Оператор оборудване за рафиниране на захар,81602053,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602054,Оператор уред за разтоварване (дифундиране на захарно цвекло),81602054,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602055,Машинен оператор обработване на кафе какао чай,81602055,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602056,Машинен оператор смесване на различни сортове кафе,81602056,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602057,Машинен оператор смесване на различни сортове чай,81602057,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602058,Оператор оборудване за печене на кафе какао,81602058,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602059,Машинен оператор варене на спиртни напитки,81602059,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602060,Машинен оператор дестилиране на спиртни напитки,81602060,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602061,Машинен оператор пивоварство спиртни напитки,81602061,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602062,Машинен оператор производство на безалкохолни напитки,81602062,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602063,Оператор инсталация за изваряване на пиво алкохолни напитки,81602063,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602064,Оператор дестилиране на спиртни напитки,81602064,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602065,Оператор оборудване за отлежаване пивоварство спиртни напитки,81602065,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602066,Оператор оборудване за приготвяне на малц,81602066,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602067,Оператор оборудване за ферментация на спиртни напитки и пиво,81602067,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602068,Пивовар,81602068,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602069,Производител малц,81602069,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602070,Машинен оператор бране на тютюневи листа,81602070,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602071,Машинен оператор обработка на тютюн,81602071,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602072,Машинен оператор производство на пури,81602072,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602073,Машинен оператор производство на цигари,81602073,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602074,Машинен оператор рязане на тютюневи листа,81602074,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602075,Машинен оператор смесване различни сортове тютюн,81602075,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602076,Машинен оператор тютюневи изделия,81602076,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602077,Машинист агрегат тютюневи бали,81602077,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602078,Оператор автоматична поточна линия тютюневи изделия,81602078,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602079,Оператор вакуумен апарат за поддържане на влажността при обработка на тютюн,81602079,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602080,Оператор вибро навлажнителен тунел,81602080,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602081,Оператор смесител тютюнева линия,81602081,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81602082,Машинен оператор производство на яйчни продукти,81602082,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81601083,Работник маркиране,81601083,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81601084,Работник нераздробени меса,81601084,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81601085,Работник пълнене на колбаси,81601085,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81601086,Работник шунки и деликатеси,81601086,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81601087,Работник термична обработка,81601087,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81601088,Работник производство на захар захарни  и шоколадови изделия,81601088,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81601089,Работник производство на мелничарски  и  нишестени продукти,81601089,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81601090,Работник производство на  безалкохолни напитки сокове и води,81601090,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81601091,Работник производство на вино и високоалкохолни напитки,81601091,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81601092,Работник производство на растителни масла и масло продукти от растителен произход,81601092,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81601093,Машинен оператор нишестени продукти,81601093,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8160
bg_ncop_81712001,Машинен оператор довеждане на дървото до кашаво състояние,81712001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712002,Машинен оператор дялане на дървен материал,81712002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712003,Машинист транспортни съоръжения,81712003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712004,Машинист спомагателни съоръжения,81712004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712005,Оператор производство на листова целулоза,81712005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712006,Оператор сушене и  балиране,81712006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712007,Оператор обезводняване мерсеризация и балиране,81712007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712008,Оператор етерификация,81712008,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712009,Оператор изготвител на разтвори и целулозна каша за мембрани и трептилки,81712009,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712010,Оператор дялане дълбаене (хартиена каша),81712010,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712011,Оператор избелване на хартия,81712011,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712012,Оператор нагряване на хартиена каша,81712012,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712013,Оператор пречистване на хартиена каша,81712013,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712014,Оператор разтваряне на хартиена каша,81712014,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712015,Оператор сортиране на хартиена каша,81712015,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712016,Оператор тупане на хартиена каша,81712016,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712017,Машинен оператор гланциране на хартия,81712017,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712018,Машинен оператор производство на хартия,81712018,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712019,Оператор преса за картонени изделия,81712019,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712020,Оператор производство на хартия,81712020,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712021,Оператор рязане на картон (велпапе),81712021,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712022,Оператор съединяване на хартия,81712022,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712023,Оператор фино сатиниране,81712023,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81712024,Работник зареждане корообелващ барабан,81712024,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8171
bg_ncop_81722001,Машинен оператор агрегат,81722001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722002,Машинен оператор банциг,81722002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722003,Машинен оператор циркуляр,81722003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722004,Машинен оператор дърводобив,81722004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722005,Машинен оператор дървообработване,81722005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722006,Машинен оператор производство на шперплат,81722006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722007,Машинен оператор рендосване на дървен материал,81722007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722008,Машинен оператор рязане на дървен материал,81722008,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722009,Машинен оператор сушене на дървен материал,81722009,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722010,Машинен оператор фрезоване на дървен материал,81722010,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722011,Оператор отрязващ трион за трупи,81722011,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722012,Оператор дъскорезница,81722012,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722013,Оператор лентов трион,81722013,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722014,Пресьор фурнир,81722014,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722015,Пресьор шперплат,81722015,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722016,Резач,81722016,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81722017,Машинен оператор производство на брикети и пелети,81722017,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8172
bg_ncop_81811001,Машинен оператор валцуване на листово стъкло,81811001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811002,Машинен оператор гравиране на стъкло,81811002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811003,Машинен оператор духане на стъкло,81811003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811004,Машинен оператор ецване на стъкло,81811004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811005,Машинен оператор закаляване на стъкло,81811005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811006,Машинен оператор извиване на стъкло,81811006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811007,Машинен оператор изтегляне на стъкло,81811007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811008,Машинен оператор леене на керамика и порцелан,81811008,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811009,Машинен оператор матиране (гланциране) на стъкло,81811009,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811010,Машинен оператор отливане по калъп за оформяне на стъкло,81811010,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811011,Машинен оператор оцветяване на керамика,81811011,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811012,Машинен оператор оцветяване на стъкло,81811012,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811013,Машинен оператор полиране на стъкло,81811013,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811014,Машинен оператор пресоване на стъкло,81811014,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811015,Машинен оператор производство на бутилки,81811015,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811016,Машинен оператор производство на керамика и порцелан,81811016,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811017,Машинен оператор производство на керамични изделия,81811017,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811018,Машинен оператор производство на стъклени изделия,81811018,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811019,Машинен оператор производство на стъкло,81811019,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811020,Машинен оператор рязане на стъкло,81811020,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811021,Машинен оператор шлифоване на стъкло,81811021,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812022,Машинен оператор емайлиране на порцеланови и керамични изделия,81812022,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812023,Машинен оператор изглаждане на глина,81812023,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812024,Машинен оператор производство на глазиран порцелан или керамични изделия,81812024,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812025,Машинен оператор производство на стъклени влакна,81812025,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812026,Машинен оператор смесване на глазиран порцелан или керамични изделия,81812026,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812027,Машинен оператор смесване на глина,81812027,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812028,Машинен оператор смесване на материал за изтриване шлифоване,81812028,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812029,Машинен оператор смесване на стъкло,81812029,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811030,Оператор лакировач емайльор на преходни детайли и възли,81811030,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811031,Оператор пещи за закаляване темпериране на стъкло,81811031,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811032,Оператор пещи за изпичане,81811032,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811033,Оператор пещи за изпичане на тухли и керемиди,81811033,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811034,Оператор пещи за производство на стъкло,81811034,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811035,Оператор оборудване за почистване на стъкло,81811035,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812036,Оператор пещи за изпичане на фрита,81812036,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812037,Оператор преса,81812037,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812038,Оператор хидродинамично пресоване на металокерамични изделия,81812038,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812039,Оператор обдухване на електропорцеланови изделия,81812039,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812040,Оператор мелница за тухларска глина,81812040,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81812041,Оператор отпечатване на щанца (матрица) за керамика и порцелан,81812041,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811042,Работник приготвяне на шамот,81811042,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81811043,Работник рязане и шлифоване на кварцови тръби и тигли,81811043,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8181
bg_ncop_81822001,Корабен моторист машинист,81822001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8182
bg_ncop_81822002,Корабен огняр,81822002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8182
bg_ncop_81822003,Корабен помпиер,81822003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8182
bg_ncop_81822004,Огняр,81822004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8182
bg_ncop_81822005,Оператор парни и водогрейни съоръжения,81822005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8182
bg_ncop_81822006,Оператор парна машина,81822006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8182
bg_ncop_81832001,Машинен оператор бутилиране,81832001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8183
bg_ncop_81832002,Машинен оператор етикетиране,81832002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8183
bg_ncop_81832003,Машинен оператор запечатване,81832003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8183
bg_ncop_81832004,Машинен оператор маркиране на стоки,81832004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8183
bg_ncop_81832005,Машинен оператор опаковане увиване,81832005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8183
bg_ncop_81832006,Машинен оператор пломбиране на контейнери,81832006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8183
bg_ncop_81892001,Машинен оператор дренажна система канализация,81892001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892002,Машинен оператор електрическа инсталация,81892002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892003,Машинен оператор зонно пречистване и изготвяне на монокристали,81892003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892004,Машинен оператор изготвяне на селенови клетки,81892004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892005,Машинен оператор изолация,81892005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892006,Машинен оператор кабелна инсталация,81892006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892007,Машинен оператор машини за намагнитване,81892007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892008,Машинен оператор обработка на слюда за кондензатори,81892008,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892009,Машинен оператор подготвяне на смоли за термообработка,81892009,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892010,Машинен оператор подготовка на заваръчни детайли,81892010,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892011,Машинен оператор поставяне на капсул,81892011,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892012,Машинен оператор производство на металокерамични изделия,81892012,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892013,Машинен оператор производство на пиезокварцови изделия,81892013,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892014,Машинен оператор производство на силиконови чипове,81892014,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892015,Машинен оператор изработване на печатни платки,81892015,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892016,Машинен оператор разпрашител на метални прахове от метали и сплави,81892016,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892017,Машинен оператор метални прахове и смеси,81892017,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892018,Машинен оператор хидродинамично пресоване на металокерамични изделия,81892018,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892019,Машинен оператор изпитателна станция,81892019,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892020,Машинен оператор екарисаж,81892020,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892021,Машинен оператор бетон помпа,81892021,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892022,Машинен оператор,81892022,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892023,Оператор зареждане с гориво,81892023,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892024,Дефектоскопист,81892024,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892025,Работник хидротехнически съоръжения,81892025,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81891026,Работник производство на фуражи и фуражни добавки,81891026,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81891027,Машинен оператор компресор,81891027,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81891028,Машинен оператор помпена станция,81891028,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81891029,Машинен оператор производство на фуражи и фуражни добавки,81891029,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81891030,Оператор газокомпресорни агрегати,81891030,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81891031,Помпиер помпена пречиствателна станция,81891031,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_81892032,Оператор на заваръчни апарати за механизирано и автоматизирано заваряване,81892032,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8189
bg_ncop_82112001,Машинен оператор монтаж на превозни средства,82112001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112002,Машинен оператор монтажен конвейер,82112002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112003,Монтажник двигатели на кораби,82112003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112004,Монтажник двигатели на моторни превозни средства,82112004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112005,Монтажник двигатели на самолети и летателни апарати,82112005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112006,Монтажник дърводелски машини,82112006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112007,Монтажник електрически машини,82112007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112008,Монтажник металорежещи машини,82112008,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112009,Монтажник механични машини,82112009,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112010,Монтажник парен двигател,82112010,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112011,Монтажник печатарски машини,82112011,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112012,Монтажник подкопни машини,82112012,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112013,Монтажник превозни средства,82112013,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112014,Монтажник промишлено оборудване,82112014,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112015,Монтажник самолети,82112015,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112016,Монтажник селскостопански машини,82112016,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112017,Монтажник текстилни машини,82112017,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112018,Монтажник турбини,82112018,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112019,"Оператор, тестване на автомобилни компоненти",82112019,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82113020,"Оператор, производство на автомобилни компоненти",82113020,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82113021,"Машинен оператор, производство на автомобилни компоненти",82113021,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82112022,"Монтажник, производство на автомобилни компоненти",82112022,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8211
bg_ncop_82122001,Машинен оператор навиване на арматура,82122001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122002,Машинен оператор навиване на бобина,82122002,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122003,Монтажник електрически елементи,82122003,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122004,Монтажник електрооборудване,82122004,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122005,Монтажник кабели,82122005,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122006,Монтажник аудио-визуално оборудване,82122006,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122007,Монтажник електронни елементи,82122007,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122008,Монтажник електронни корпуси,82122008,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122009,Монтажник електронно оборудване,82122009,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122010,Монтажник канцеларски машини,82122010,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122011,Монтажник микроелектронно оборудване,82122011,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122012,Монтажник навиване на кабели и проводници,82122012,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122013,Монтажник производство на слаботокови предпазители,82122013,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122014,Монтажник радио,82122014,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122015,Монтажник слухови апарати,82122015,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122016,Монтажник телевизионни приемници и монитори,82122016,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122017,Монтажник точни (прецизни) инструменти,82122017,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122018,Монтажник часовници,82122018,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122019,Шевмонтажник електронни и технически средства и системи,82122019,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122020,Шевмонтажник хидро- и пневмосистеми,82122020,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122021,Оператор производство на колектори,82122021,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82122022,Оператор производствена линия,82122022,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8212
bg_ncop_82192001,Монтажник изделия от метал,82192001,occupation,operator,secondary,2,2025-01-01,true,bg_ncop_8219
