id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,l10n_bg_structure_type,country_id/id,zipcode,l10n_bg_has_tax_office
l10n_bg.11987,11987,l10n_bg_city.village,Войново,KRZ35-00,normal,base.bg,,False
l10n_bg.12036,12036,l10n_bg_city.village,Волно,BLG33-00,normal,base.bg,,False
l10n_bg.12042,12042,l10n_bg_city.village,Воловарово,SZR36-11,normal,base.bg,,False
l10n_bg.12111,12111,l10n_bg_city.village,Врабците,GAB05-00,normal,base.bg,,False
l10n_bg.12139,12139,l10n_bg_city.village,Врабча,PER51-00,normal,base.bg,,False
l10n_bg.12142,12142,l10n_bg_city.village,Вракуповица,BLG49-00,normal,base.bg,,False
l10n_bg.12187,12187,l10n_bg_city.village,Вранинци,SML16-00,normal,base.bg,,False
l10n_bg.12228,12228,l10n_bg_city.village,Враня стена,PER19-00,normal,base.bg,,False
l10n_bg.12992,12992,l10n_bg_city.village,Врата,PDV01-00,normal,base.bg,,False
l10n_bg.12231,12231,l10n_bg_city.village,Вратарите,DOB15-00,normal,base.bg,,False
l10n_bg.12262,12262,l10n_bg_city.village,Врачанци,DOB15-00,normal,base.bg,,False
l10n_bg.12320,12320,l10n_bg_city.village,Връдловци,SFO09-00,normal,base.bg,,False
l10n_bg.12348,12348,l10n_bg_city.village,Вукан,PER51-00,normal,base.bg,,False
l10n_bg.12351,12351,l10n_bg_city.village,Вуково,KNL05-00,normal,base.bg,,False
l10n_bg.12396,12396,l10n_bg_city.village,Въглевци,VTR04-00,normal,base.bg,,False
l10n_bg.12454,12454,l10n_bg_city.village,Вълков дол,GAB05-00,normal,base.bg,,False
l10n_bg.12485,12485,l10n_bg_city.village,Вълковци,GAB35-00,normal,base.bg,,False
l10n_bg.12530,12530,l10n_bg_city.village,Вълча поляна,JAM07-00,normal,base.bg,,False
l10n_bg.12512,12512,l10n_bg_city.village,Вълчан,SML31-00,normal,base.bg,,False
l10n_bg.72059,72059,l10n_bg_city.village,Вълчаново,BGS06-00,normal,base.bg,,False
l10n_bg.12557,12557,l10n_bg_city.village,Вълчек,VID25-00,normal,base.bg,,False
l10n_bg.12588,12588,l10n_bg_city.village,Вълчи извор,JAM03-00,normal,base.bg,,False
l10n_bg.12629,12629,l10n_bg_city.village,Вълчовци,VTR13-00,normal,base.bg,,False
l10n_bg.12615,12615,l10n_bg_city.village,Вълчовци,VTR13-11,normal,base.bg,,False
l10n_bg.12632,12632,l10n_bg_city.village,Върба,VID01-00,normal,base.bg,,False
l10n_bg.12655,12655,l10n_bg_city.village,Върба,SML16-00,normal,base.bg,,False
l10n_bg.12694,12694,l10n_bg_city.village,Върбенци,KRZ16-00,normal,base.bg,,False
l10n_bg.12721,12721,l10n_bg_city.village,Върбино,SLS10-00,normal,base.bg,,False
l10n_bg.12770,12770,l10n_bg_city.village,Върбница,SFO09-00,normal,base.bg,,False
l10n_bg.12797,12797,l10n_bg_city.village,Върбово,VID37-00,normal,base.bg,,False
l10n_bg.12807,12807,l10n_bg_city.village,Върбово,SML31-41,normal,base.bg,,False
l10n_bg.12824,12824,l10n_bg_city.village,Върбовчец,VID16-00,normal,base.bg,,False
l10n_bg.12841,12841,l10n_bg_city.village,Въргов дол,SML16-00,normal,base.bg,,False
l10n_bg.12855,12855,l10n_bg_city.village,Вързилковци,VTR13-00,normal,base.bg,,False
l10n_bg.12886,12886,l10n_bg_city.village,Върли дол,KRZ14-41,normal,base.bg,,False
l10n_bg.12913,12913,l10n_bg_city.village,Върлинка,VTR04-00,normal,base.bg,,False
l10n_bg.12958,12958,l10n_bg_city.village,Въртоп,VID09-00,normal,base.bg,,False
l10n_bg.12975,12975,l10n_bg_city.village,Вършило,BGS21-00,normal,base.bg,,False
l10n_bg.14060,14060,l10n_bg_city.village,Габерово,HKV18-00,normal,base.bg,,False
l10n_bg.14088,14088,l10n_bg_city.village,Габрака,VTR13-00,normal,base.bg,,False
l10n_bg.14101,14101,l10n_bg_city.village,Габрешевци,KNL50-00,normal,base.bg,,False
l10n_bg.14115,14115,l10n_bg_city.village,Габрина,SML16-00,normal,base.bg,,False
l10n_bg.14129,14129,l10n_bg_city.village,Габрица,SML31-00,normal,base.bg,,False
l10n_bg.14146,14146,l10n_bg_city.village,Габровдол,PER19-00,normal,base.bg,,False
l10n_bg.14204,14204,l10n_bg_city.village,Габрово,BLG03-00,normal,base.bg,,False
l10n_bg.14235,14235,l10n_bg_city.village,Габровци,VTR04-00,normal,base.bg,,False
l10n_bg.14310,14310,l10n_bg_city.village,Гайдари,GAB35-00,normal,base.bg,,False
l10n_bg.14324,14324,l10n_bg_city.village,Гайкини,GAB05-00,normal,base.bg,,False
l10n_bg.14341,14341,l10n_bg_city.village,Гайтаниново,BLG52-00,normal,base.bg,,False
l10n_bg.14355,14355,l10n_bg_city.village,Гайтаните,GAB05-00,normal,base.bg,,False
l10n_bg.14369,14369,l10n_bg_city.village,Гайтанци,VID09-00,normal,base.bg,,False
l10n_bg.14430,14430,l10n_bg_city.village,Ганев дол,VTR13-01,normal,base.bg,,False
l10n_bg.14533,14533,l10n_bg_city.village,Гарван,GAB05-05,normal,base.bg,,False
l10n_bg.14578,14578,l10n_bg_city.village,Гащевци,VTR04-00,normal,base.bg,,False
l10n_bg.14605,14605,l10n_bg_city.village,Гела,SML31-00,normal,base.bg,,False
l10n_bg.14684,14684,l10n_bg_city.village,Генерал Колево,DOB15-00,normal,base.bg,,False
l10n_bg.14742,14742,l10n_bg_city.village,Геновци,GAB05-00,normal,base.bg,,False
l10n_bg.14756,14756,l10n_bg_city.village,Генчовци,GAB05-00,normal,base.bg,,False
l10n_bg.56304,56304,l10n_bg_city.village,Генчовци,GAB35-00,normal,base.bg,,False
l10n_bg.14762,14762,l10n_bg_city.village,Геня,GAB12-00,normal,base.bg,,False
l10n_bg.14859,14859,l10n_bg_city.village,Геша,GAB12-00,normal,base.bg,,False
l10n_bg.14862,14862,l10n_bg_city.village,Гешаново,DOB15-00,normal,base.bg,,False
l10n_bg.14948,14948,l10n_bg_city.village,Главан,SLS31-00,normal,base.bg,,False
l10n_bg.14965,14965,l10n_bg_city.village,Главановци,MON14-00,normal,base.bg,,False
l10n_bg.14979,14979,l10n_bg_city.village,Главановци,PER51-00,normal,base.bg,,False
l10n_bg.15000,15000,l10n_bg_city.village,Главатарци,KRZ16-10,normal,base.bg,,False
l10n_bg.18544,18544,l10n_bg_city.village,Главник,KRZ02-10,normal,base.bg,,False
l10n_bg.15045,15045,l10n_bg_city.village,Глашатай,TGV02-00,normal,base.bg,,False
l10n_bg.15059,15059,l10n_bg_city.village,Гледаци,GAB05-23,normal,base.bg,,False
l10n_bg.15062,15062,l10n_bg_city.village,Гледачево,SZR27-00,normal,base.bg,,False
l10n_bg.15117,15117,l10n_bg_city.village,Глогино,SML02-00,normal,base.bg,,False
l10n_bg.15120,15120,l10n_bg_city.village,Глоговец,VTR13-09,normal,base.bg,,False
l10n_bg.15134,15134,l10n_bg_city.village,Глоговица,PER51-00,normal,base.bg,,False
l10n_bg.15179,15179,l10n_bg_city.village,Глумово,HKV11-16,normal,base.bg,,False
l10n_bg.15182,15182,l10n_bg_city.village,Глумче,BGS09-00,normal,base.bg,,False
l10n_bg.15196,15196,l10n_bg_city.village,Глутниците,GAB35-00,normal,base.bg,,False
l10n_bg.15223,15223,l10n_bg_city.village,Глушка,GAB12-00,normal,base.bg,,False
l10n_bg.15240,15240,l10n_bg_city.village,Гнездаре,HKV11-04,normal,base.bg,,False
l10n_bg.15331,15331,l10n_bg_city.village,Гоз,PER08-00,normal,base.bg,,False
l10n_bg.15343,15343,l10n_bg_city.village,Гоздевица,SML31-01,normal,base.bg,,False
l10n_bg.15357,15357,l10n_bg_city.village,Гоздейка,GAB12-00,normal,base.bg,,False
l10n_bg.15374,15374,l10n_bg_city.village,Голак,SFO25-00,normal,base.bg,,False
l10n_bg.15549,15549,l10n_bg_city.village,Голем Цалим,BLG40-00,normal,base.bg,,False
l10n_bg.15446,15446,l10n_bg_city.village,Голема Фуча,KNL04-00,normal,base.bg,,False
l10n_bg.15391,15391,l10n_bg_city.village,Големани,VTR13-00,normal,base.bg,,False
l10n_bg.15401,15401,l10n_bg_city.village,Големаните,VTR04-00,normal,base.bg,,False
l10n_bg.15463,15463,l10n_bg_city.village,Големи Българени,GAB12-00,normal,base.bg,,False
l10n_bg.15480,15480,l10n_bg_city.village,Големи Станчовци,GAB35-00,normal,base.bg,,False
l10n_bg.15572,15572,l10n_bg_city.village,Голеш,SFO09-00,normal,base.bg,,False
l10n_bg.15583,15583,l10n_bg_city.village,Голешово,BLG40-00,normal,base.bg,,False
l10n_bg.15730,15730,l10n_bg_city.village,Голям Дервент,JAM07-00,normal,base.bg,,False
l10n_bg.15744,15744,l10n_bg_city.village,Голям дол,SZR04-00,normal,base.bg,,False
l10n_bg.15641,15641,l10n_bg_city.village,Голяма бара,KRZ16-00,normal,base.bg,,False
l10n_bg.15698,15698,l10n_bg_city.village,Голяма долина,HKV18-00,normal,base.bg,,False
l10n_bg.15816,15816,l10n_bg_city.village,Голямо Буково,BGS06-00,normal,base.bg,,False
l10n_bg.15850,15850,l10n_bg_city.village,Голямо Доляне,TGV02-00,normal,base.bg,,False
l10n_bg.16016,16016,l10n_bg_city.village,Горановци,VTR04-00,normal,base.bg,,False
l10n_bg.16026,16026,l10n_bg_city.village,Горановци,KNL29-00,normal,base.bg,,False
l10n_bg.16033,16033,l10n_bg_city.village,Гореме,BLG49-00,normal,base.bg,,False
l10n_bg.16047,16047,l10n_bg_city.village,Горен Еневец,VTR04-00,normal,base.bg,,False
l10n_bg.16078,16078,l10n_bg_city.village,Горица,VAR05-00,normal,base.bg,,False
l10n_bg.16081,16081,l10n_bg_city.village,Горица,TGV24-00,normal,base.bg,,False
l10n_bg.16095,16095,l10n_bg_city.village,Горичане,DOB29-00,normal,base.bg,,False
l10n_bg.02782,02782,l10n_bg_city.village,Горна Арда,SML31-00,normal,base.bg,,False
l10n_bg.16119,16119,l10n_bg_city.village,Горна Бела речка,MON12-00,normal,base.bg,,False
l10n_bg.16141,16141,l10n_bg_city.village,Горна Брестница,KNL29-00,normal,base.bg,,False
l10n_bg.16167,16167,l10n_bg_city.village,Горна Врабча,PER19-00,normal,base.bg,,False
l10n_bg.16170,16170,l10n_bg_city.village,Горна Глоговица,PER19-00,normal,base.bg,,False
l10n_bg.16211,16211,l10n_bg_city.village,Горна Златица,TGV02-00,normal,base.bg,,False
l10n_bg.16242,16242,l10n_bg_city.village,Горна Козница,KNL04-00,normal,base.bg,,False
l10n_bg.16273,16273,l10n_bg_city.village,Горна Крушица,BLG49-00,normal,base.bg,,False
l10n_bg.16331,16331,l10n_bg_city.village,Горна Мелна,PER51-00,normal,base.bg,,False
l10n_bg.16362,16362,l10n_bg_city.village,Горна Рибница,BLG49-00,normal,base.bg,,False
l10n_bg.16382,16382,l10n_bg_city.village,Горна Секирна,PER08-00,normal,base.bg,,False
l10n_bg.16403,16403,l10n_bg_city.village,Горна Сушица,BLG40-00,normal,base.bg,,False
l10n_bg.16417,16417,l10n_bg_city.village,Горна Хаджийска,VTR14-00,normal,base.bg,,False
l10n_bg.16479,16479,l10n_bg_city.village,Горни Върпища,GAB12-02,normal,base.bg,,False
l10n_bg.16506,16506,l10n_bg_city.village,Горни Дамяновци,GAB35-00,normal,base.bg,,False
l10n_bg.16523,16523,l10n_bg_city.village,Горни Драгойча,GAB12-00,normal,base.bg,,False
l10n_bg.16554,16554,l10n_bg_city.village,Горни Коритен,KNL50-00,normal,base.bg,,False
l10n_bg.16568,16568,l10n_bg_city.village,Горни край,VTR13-00,normal,base.bg,,False
l10n_bg.16585,16585,l10n_bg_city.village,Горни Маренци,GAB35-04,normal,base.bg,,False
l10n_bg.16609,16609,l10n_bg_city.village,Горни Радковци,GAB35-04,normal,base.bg,,False
l10n_bg.16612,16612,l10n_bg_city.village,Горни Романци,PER08-00,normal,base.bg,,False
l10n_bg.16626,16626,l10n_bg_city.village,Горни Танчевци,VTR13-00,normal,base.bg,,False
l10n_bg.16643,16643,l10n_bg_city.village,Горни Цоневци,GAB35-04,normal,base.bg,,False
l10n_bg.16660,16660,l10n_bg_city.village,Горни Юруци,KRZ15-00,normal,base.bg,,False
l10n_bg.16732,16732,l10n_bg_city.village,Горно вършило,PAZ29-00,normal,base.bg,,False
l10n_bg.16804,16804,l10n_bg_city.village,Горно Кобиле,KNL50-00,normal,base.bg,,False
l10n_bg.16835,16835,l10n_bg_city.village,Горно Луково,HKV11-05,normal,base.bg,,False
l10n_bg.16870,16870,l10n_bg_city.village,Горно Осеново,BLG44-03,normal,base.bg,,False
l10n_bg.16907,16907,l10n_bg_city.village,Горно поле,HKV18-00,normal,base.bg,,False
l10n_bg.16938,16938,l10n_bg_city.village,Горно село,SFO16-00,normal,base.bg,,False
l10n_bg.16969,16969,l10n_bg_city.village,Горно Спанчево,BLG40-00,normal,base.bg,,False
l10n_bg.16995,16995,l10n_bg_city.village,Горно Уйно,KNL29-00,normal,base.bg,,False
l10n_bg.17004,17004,l10n_bg_city.village,Горно Хърсово,BLG03-00,normal,base.bg,,False
l10n_bg.17035,17035,l10n_bg_city.village,Горно Ябълково,BGS06-00,normal,base.bg,,False
l10n_bg.16715,16715,l10n_bg_city.village,Горнова могила,GAB05-00,normal,base.bg,,False
l10n_bg.16941,16941,l10n_bg_city.village,Горноселци,HKV11-23,normal,base.bg,,False
l10n_bg.16955,16955,l10n_bg_city.village,Горнослав,PDV01-00,normal,base.bg,,False
l10n_bg.17049,17049,l10n_bg_city.village,Горово,BGS23-23,normal,base.bg,,False
l10n_bg.17052,17052,l10n_bg_city.village,Горово,SML31-00,normal,base.bg,,False
l10n_bg.17077,17077,l10n_bg_city.village,Горочевци,PER51-00,normal,base.bg,,False
l10n_bg.17083,17083,l10n_bg_city.village,Горска,VTR13-00,normal,base.bg,,False
l10n_bg.17097,17097,l10n_bg_city.village,Горска поляна,JAM03-00,normal,base.bg,,False
l10n_bg.17169,17169,l10n_bg_city.village,Горско,HKV11-07,normal,base.bg,,False
l10n_bg.17192,17192,l10n_bg_city.village,Горско Калугерово,VTR32-00,normal,base.bg,,False
l10n_bg.17208,17208,l10n_bg_city.village,Горско Косово,VTR32-00,normal,base.bg,,False
l10n_bg.17227,17227,l10n_bg_city.village,Горско Писарево,VTR14-04,normal,base.bg,,False
l10n_bg.17275,17275,l10n_bg_city.village,Горун,DOB29-00,normal,base.bg,,False
l10n_bg.17289,17289,l10n_bg_city.village,Горунака,SFO18-00,normal,base.bg,,False
l10n_bg.17302,17302,l10n_bg_city.village,Горчево,BLG33-00,normal,base.bg,,False
l10n_bg.17316,17316,l10n_bg_city.village,Горяни,GAB35-00,normal,base.bg,,False
l10n_bg.17333,17333,l10n_bg_city.village,Господиново,SLS15-10,normal,base.bg,,False
l10n_bg.17378,17378,l10n_bg_city.village,Гостиня,LOV18-00,normal,base.bg,,False
l10n_bg.17381,17381,l10n_bg_city.village,Гостун,BLG01-00,normal,base.bg,,False
l10n_bg.17511,17511,l10n_bg_city.village,Градини,DOB12-00,normal,base.bg,,False
l10n_bg.17614,17614,l10n_bg_city.village,Градсковски колиби,VID03-00,normal,base.bg,,False
l10n_bg.17659,17659,l10n_bg_city.village,Грамаде,KNL48-00,normal,base.bg,,False
l10n_bg.17703,17703,l10n_bg_city.village,Граматици,VTR13-00,normal,base.bg,,False
l10n_bg.17720,17720,l10n_bg_city.village,Гранитец,BGS06-00,normal,base.bg,,False
l10n_bg.17734,17734,l10n_bg_city.village,Гранитово,VID01-00,normal,base.bg,,False
l10n_bg.17765,17765,l10n_bg_city.village,Граничак,VID01-00,normal,base.bg,,False
l10n_bg.17779,17779,l10n_bg_city.village,Граничар,BGS06-00,normal,base.bg,,False
l10n_bg.17837,17837,l10n_bg_city.village,Гращица,SML31-00,normal,base.bg,,False
l10n_bg.17840,17840,l10n_bg_city.village,Греевци,TGV02-00,normal,base.bg,,False
l10n_bg.17991,17991,l10n_bg_city.village,Гръблевци,GAB05-00,normal,base.bg,,False
l10n_bg.18006,18006,l10n_bg_city.village,Грълска падина,SFO16-00,normal,base.bg,,False
l10n_bg.18037,18037,l10n_bg_city.village,Губеш,SFO09-00,normal,base.bg,,False
l10n_bg.18040,18040,l10n_bg_city.village,Губислав,SFO43-00,normal,base.bg,,False
l10n_bg.18068,18068,l10n_bg_city.village,Гудевица,SML31-01,normal,base.bg,,False
l10n_bg.18112,18112,l10n_bg_city.village,Гурбановци,KNL29-00,normal,base.bg,,False
l10n_bg.18133,18133,l10n_bg_city.village,Гургулят,SFO45-00,normal,base.bg,,False
l10n_bg.15638,15638,l10n_bg_city.village,Гълъбово,BLG02-00,normal,base.bg,,False
l10n_bg.18294,18294,l10n_bg_city.village,Гълъбовци,SFO45-00,normal,base.bg,,False
l10n_bg.18318,18318,l10n_bg_city.village,Гърбино,KNL29-00,normal,base.bg,,False
l10n_bg.18335,18335,l10n_bg_city.village,Гърдевци,VTR13-00,normal,base.bg,,False
l10n_bg.18349,18349,l10n_bg_city.village,Гърло,PER08-00,normal,base.bg,,False
l10n_bg.18397,18397,l10n_bg_city.village,Гърня,GAB12-00,normal,base.bg,,False
l10n_bg.20027,20027,l10n_bg_city.village,Давери,VTR13-00,normal,base.bg,,False
l10n_bg.20078,20078,l10n_bg_city.village,Даевци,GAB35-00,normal,base.bg,,False
l10n_bg.20081,20081,l10n_bg_city.village,Дайновци,VTR13-00,normal,base.bg,,False
l10n_bg.20198,20198,l10n_bg_city.village,Две тополи,SML02-00,normal,base.bg,,False
l10n_bg.20211,20211,l10n_bg_city.village,Дворище,SZR37-00,normal,base.bg,,False
l10n_bg.20225,20225,l10n_bg_city.village,Дебел дял,GAB05-00,normal,base.bg,,False
l10n_bg.20599,20599,l10n_bg_city.village,Дебелец,VAR16-00,normal,base.bg,,False
l10n_bg.20268,20268,l10n_bg_city.village,Дебели рът,VTR13-00,normal,base.bg,,False
l10n_bg.20287,20287,l10n_bg_city.village,Дебелцово,GAB29-00,normal,base.bg,,False
l10n_bg.20290,20290,l10n_bg_city.village,Дебеляново,SML02-00,normal,base.bg,,False
l10n_bg.20328,20328,l10n_bg_city.village,Дебочица,BLG03-00,normal,base.bg,,False
l10n_bg.20345,20345,l10n_bg_city.village,Дебрене,BLG40-00,normal,base.bg,,False
l10n_bg.20359,20359,l10n_bg_city.village,Дебрене,DOB15-00,normal,base.bg,,False
l10n_bg.20393,20393,l10n_bg_city.village,Девесилица,KRZ15-00,normal,base.bg,,False
l10n_bg.20420,20420,l10n_bg_city.village,Деветаки,LOV18-00,normal,base.bg,,False
l10n_bg.20434,20434,l10n_bg_city.village,Деветаците,VTR04-00,normal,base.bg,,False
l10n_bg.20448,20448,l10n_bg_city.village,Деветинци,BGS09-00,normal,base.bg,,False
l10n_bg.20479,20479,l10n_bg_city.village,Девино,TGV02-00,normal,base.bg,,False
l10n_bg.20506,20506,l10n_bg_city.village,Дедина,VTR14-00,normal,base.bg,,False
l10n_bg.20514,20514,l10n_bg_city.village,Дединци,VTR14-00,normal,base.bg,,False
l10n_bg.20523,20523,l10n_bg_city.village,Дедово,PDV26-29,normal,base.bg,,False
l10n_bg.20540,20540,l10n_bg_city.village,Делвино,BLG03-00,normal,base.bg,,False
l10n_bg.20571,20571,l10n_bg_city.village,Делова махала,VTR14-06,normal,base.bg,,False
l10n_bg.20585,20585,l10n_bg_city.village,Делчево,BLG11-00,normal,base.bg,,False
l10n_bg.20612,20612,l10n_bg_city.village,Делян,KNL48-00,normal,base.bg,,False
l10n_bg.20626,20626,l10n_bg_city.village,Делян,SFO06-00,normal,base.bg,,False
l10n_bg.20630,20630,l10n_bg_city.village,Деляновци,VTR28-00,normal,base.bg,,False
l10n_bg.20657,20657,l10n_bg_city.village,Денница,JAM03-00,normal,base.bg,,False
l10n_bg.20660,20660,l10n_bg_city.village,Денчевци,GAB12-00,normal,base.bg,,False
l10n_bg.20674,20674,l10n_bg_city.village,Дервишка могила,HKV28-13,normal,base.bg,,False
l10n_bg.20715,20715,l10n_bg_city.village,Дечковци,VTR04-00,normal,base.bg,,False
l10n_bg.20729,20729,l10n_bg_city.village,Джамузовци,SFO20-00,normal,base.bg,,False
l10n_bg.20818,20818,l10n_bg_city.village,Джинчовци,PER51-00,normal,base.bg,,False
l10n_bg.20852,20852,l10n_bg_city.village,Джумриите,GAB05-00,normal,base.bg,,False
l10n_bg.20883,20883,l10n_bg_city.village,Джурково,PDV15-00,normal,base.bg,,False
l10n_bg.20907,20907,l10n_bg_city.village,Джуровци,GAB12-02,normal,base.bg,,False
l10n_bg.20941,20941,l10n_bg_city.village,Дива Слатина,MON14-00,normal,base.bg,,False
