id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id,l10n_bg_structure_type,country_id/id
l10n_bg.78241,78241,l10n_bg_city.village,Tsatsarovtsi,SML11-00,l10n_bg.S67653,l10n_bg.31111,,normal,base.bg
l10n_bg.78269,78269,l10n_bg_city.village,Tsveklyuvtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.78286,78286,l10n_bg_city.village,Tsvetkova bara,MON02-05,l10n_bg.S48489,l10n_bg.03928,l10n_bg.07510,normal,base.bg
l10n_bg.78302,78302,l10n_bg_city.village,Tsvyatkovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.78313,78313,l10n_bg_city.village,Tsvyatovo,KRZ08-11,l10n_bg.S40909,l10n_bg.20746,l10n_bg.56589,normal,base.bg
l10n_bg.78327,78327,l10n_bg_city.village,Tsegrilovtsi,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.78358,78358,l10n_bg_city.village,Tsenovich,SLS31-00,l10n_bg.S66425,l10n_bg.66425,,normal,base.bg
l10n_bg.78389,78389,l10n_bg_city.village,Tseperanite,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.78402,78402,l10n_bg_city.village,Tseretsel,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.78433,78433,l10n_bg_city.village,Tserovets,RSE13-00,l10n_bg.S63427,l10n_bg.32095,,normal,base.bg
l10n_bg.78447,78447,l10n_bg_city.village,Tserovitsa,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.78495,78495,l10n_bg_city.village,Tsiklovo,KNL05-00,l10n_bg.S41112,l10n_bg.04532,,normal,base.bg
l10n_bg.78536,78536,l10n_bg_city.village,Tsonkovtsi,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.78543,78543,l10n_bg_city.village,Tsreshnovo,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.78553,78553,l10n_bg_city.village,Tsraklevtsi,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.78584,78584,l10n_bg_city.village,Tsarvaritsa,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.78598,78598,l10n_bg_city.village,Tsarvena yabalka,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.78608,78608,l10n_bg_city.village,Tsarvendol,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.78611,78611,l10n_bg_city.village,Tsarvenyano,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.78625,78625,l10n_bg_city.village,Tsarvishte,KNL27-00,l10n_bg.S41112,l10n_bg.39116,,normal,base.bg
l10n_bg.80042,80042,l10n_bg_city.village,Chavdartsi,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.80056,80056,l10n_bg_city.village,Chavei,GAB05-23,l10n_bg.S14218,l10n_bg.14218,l10n_bg.57675,normal,base.bg
l10n_bg.80065,80065,l10n_bg_city.village,Chavka,KRZ14-35,l10n_bg.S40909,l10n_bg.36926,l10n_bg.65228,normal,base.bg
l10n_bg.80073,80073,l10n_bg_city.village,Chayka,VAR24-00,l10n_bg.S10135,l10n_bg.58503,,normal,base.bg
l10n_bg.80100,80100,l10n_bg_city.village,Chakali,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.80114,80114,l10n_bg_city.village,Chakalite,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.80193,80193,l10n_bg_city.village,Chamla,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.80248,80248,l10n_bg_city.village,Chegantsi,KRZ16-16,l10n_bg.S40909,l10n_bg.40909,l10n_bg.38981,normal,base.bg
l10n_bg.80251,80251,l10n_bg_city.village,Chekanets,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.80265,80265,l10n_bg_city.village,Chekanets,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.80279,80279,l10n_bg_city.village,Chekantsi,TGV02-11,l10n_bg.S73626,l10n_bg.00518,l10n_bg.69146,normal,base.bg
l10n_bg.80340,80340,l10n_bg_city.village,Chelopechene,DOB17-00,l10n_bg.S72624,l10n_bg.35064,,normal,base.bg
l10n_bg.80354,80354,l10n_bg_city.village,Chelyustnitsa,MON36-00,l10n_bg.S48489,l10n_bg.81390,,normal,base.bg
l10n_bg.80368,80368,l10n_bg_city.village,Chemish,MON14-00,l10n_bg.S48489,l10n_bg.14773,,normal,base.bg
l10n_bg.80385,80385,l10n_bg_city.village,Chepino,PER22-00,l10n_bg.S55871,l10n_bg.37513,,normal,base.bg
l10n_bg.80412,80412,l10n_bg_city.village,Chepleten,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.80426,80426,l10n_bg_city.village,Cheparlintsi,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.81918,81918,l10n_bg_city.village,Chervena lokva,GAB05-27,l10n_bg.S14218,l10n_bg.14218,l10n_bg.81904,normal,base.bg
l10n_bg.80488,80488,l10n_bg_city.village,Chervena mogila,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.80515,80515,l10n_bg_city.village,Chervenkovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.80604,80604,l10n_bg_city.village,Chereshkite,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.80618,80618,l10n_bg_city.village,Chereshnitsa,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.80635,80635,l10n_bg_city.village,Chereshovitsa,MON02-00,l10n_bg.S48489,l10n_bg.03928,,normal,base.bg
l10n_bg.80652,80652,l10n_bg_city.village,Chereshovo,RSE33-00,l10n_bg.S63427,l10n_bg.67444,,normal,base.bg
l10n_bg.80666,80666,l10n_bg_city.village,Chereshovo,SML31-18,l10n_bg.S67653,l10n_bg.67653,l10n_bg.48814,normal,base.bg
l10n_bg.80678,80678,l10n_bg_city.village,Chereshovska reka,SML31-18,l10n_bg.S67653,l10n_bg.67653,l10n_bg.48814,normal,base.bg
l10n_bg.80707,80707,l10n_bg_city.village,Cherkovishte,SFO56-00,l10n_bg.S68134,l10n_bg.48324,,normal,base.bg
l10n_bg.80724,80724,l10n_bg_city.village,Cherkovna,RAZ26-00,l10n_bg.S61710,l10n_bg.61710,,normal,base.bg
l10n_bg.80827,80827,l10n_bg_city.village,Cherna mogila,HKV33-00,l10n_bg.S77195,l10n_bg.77181,,normal,base.bg
l10n_bg.80889,80889,l10n_bg_city.village,Chernevtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.80978,80978,l10n_bg_city.village,Cherni dyal,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.81044,81044,l10n_bg_city.village,Chernichino,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.81058,81058,l10n_bg_city.village,Chernovrah,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.81121,81121,l10n_bg_city.village,Chernozem,JAM07-00,l10n_bg.S87374,l10n_bg.27382,,normal,base.bg
l10n_bg.81181,81181,l10n_bg_city.village,Chernomortsi,DOB29-00,l10n_bg.S72624,l10n_bg.83017,,normal,base.bg
l10n_bg.81308,81308,l10n_bg_city.village,Chehlare,PDV07-00,l10n_bg.S56784,l10n_bg.06361,,normal,base.bg
l10n_bg.81325,81325,l10n_bg_city.village,Cheshlyantsi,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.81339,81339,l10n_bg_city.village,Cheshma,VTR14-00,l10n_bg.S10447,l10n_bg.30962,,normal,base.bg
l10n_bg.81428,81428,l10n_bg_city.village,Chistovo,VTR14-10,l10n_bg.S10447,l10n_bg.30962,l10n_bg.68494,normal,base.bg
l10n_bg.81431,81431,l10n_bg_city.village,Chitakovtsi,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.81459,81459,l10n_bg_city.village,Chiflik,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.81503,81503,l10n_bg_city.village,Chichil,VID22-00,l10n_bg.S10971,l10n_bg.40525,,normal,base.bg
l10n_bg.81520,81520,l10n_bg_city.village,Chokmanovo,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.81548,81548,l10n_bg_city.village,Chomakovo,KRZ21-00,l10n_bg.S40909,l10n_bg.48996,,normal,base.bg
l10n_bg.81579,81579,l10n_bg_city.village,Chorul,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.81606,81606,l10n_bg_city.village,Chudintsi,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.81623,81623,l10n_bg_city.village,Chuypetlovo,PER32-00,l10n_bg.S55871,l10n_bg.55871,,normal,base.bg
l10n_bg.81654,81654,l10n_bg_city.village,Chukarovo,HKV32-00,l10n_bg.S77195,l10n_bg.72761,,normal,base.bg
l10n_bg.81668,81668,l10n_bg_city.village,Chukata,VTR14-10,l10n_bg.S10447,l10n_bg.30962,l10n_bg.68494,normal,base.bg
l10n_bg.81685,81685,l10n_bg_city.village,Chukilite,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.81699,81699,l10n_bg_city.village,Chukovezer,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.81709,81709,l10n_bg_city.village,Chukovets,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.81726,81726,l10n_bg_city.village,Chukovo,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.81774,81774,l10n_bg_city.village,Churen,PDV26-00,l10n_bg.S56784,l10n_bg.56784,,normal,base.bg
l10n_bg.81788,81788,l10n_bg_city.village,Churilovo,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.81801,81801,l10n_bg_city.village,Churka,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.81815,81815,l10n_bg_city.village,Churukovo,SML09-00,l10n_bg.S67653,l10n_bg.20465,,normal,base.bg
l10n_bg.81829,81829,l10n_bg_city.village,Chuchuliga,HKV11-16,l10n_bg.S77195,l10n_bg.32024,l10n_bg.56633,normal,base.bg
l10n_bg.31841,31841,l10n_bg_city.village,Chuchur,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.83034,83034,l10n_bg_city.village,Sharani,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.83082,83082,l10n_bg_city.village,Shatrovo,KNL04-00,l10n_bg.S41112,l10n_bg.04501,,normal,base.bg
l10n_bg.83168,83168,l10n_bg_city.village,Shiliveri,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.83171,83171,l10n_bg_city.village,Shilkovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.83185,83185,l10n_bg_city.village,Shipikova mahala,VID03-00,l10n_bg.S10971,l10n_bg.05195,,normal,base.bg
l10n_bg.83209,83209,l10n_bg_city.village,Shipkovitsa,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.83239,83239,l10n_bg_city.village,Shipot,VID16-00,l10n_bg.S10971,l10n_bg.21097,,normal,base.bg
l10n_bg.83257,83257,l10n_bg_city.village,Shipochano,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.83260,83260,l10n_bg_city.village,Shipchenite,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.83301,83301,l10n_bg_city.village,Shirokovo,RSE08-00,l10n_bg.S63427,l10n_bg.20184,,normal,base.bg
l10n_bg.83329,83329,l10n_bg_city.village,Shishentsi,VID03-00,l10n_bg.S10971,l10n_bg.05195,,normal,base.bg
l10n_bg.83332,83332,l10n_bg_city.village,Shishkovitsa,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.83418,83418,l10n_bg_city.village,Shodekovtsi,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.83435,83435,l10n_bg_city.village,Shopite,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.83452,83452,l10n_bg_city.village,Shubetsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.83555,83555,l10n_bg_city.village,Shushnya,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.84036,84036,l10n_bg_city.village,Shtit,HKV28-00,l10n_bg.S77195,l10n_bg.65677,,normal,base.bg
l10n_bg.86012,86012,l10n_bg_city.village,Yugovo,PDV15-00,l10n_bg.S56784,l10n_bg.44478,,normal,base.bg
l10n_bg.86060,86060,l10n_bg_city.village,Yunatsi,KRZ21-00,l10n_bg.S40909,l10n_bg.48996,,normal,base.bg
l10n_bg.86088,86088,l10n_bg_city.village,Yunets,VAR13-12,l10n_bg.S10135,l10n_bg.21912,l10n_bg.63197,normal,base.bg
l10n_bg.87028,87028,l10n_bg_city.village,Yablanitsa,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.87081,87081,l10n_bg_city.village,Yabalkovtsi,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.87117,87117,l10n_bg_city.village,Yavor,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.87148,87148,l10n_bg_city.village,Yavorovets,SZR22-06,l10n_bg.S68850,l10n_bg.49494,l10n_bg.24342,normal,base.bg
l10n_bg.87179,87179,l10n_bg_city.village,Yavrovo,PDV42-00,l10n_bg.S56784,l10n_bg.40467,,normal,base.bg
l10n_bg.87271,87271,l10n_bg_city.village,Yazovets,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.87309,87309,l10n_bg_city.village,Yakovitsa,KRZ14-09,l10n_bg.S40909,l10n_bg.36926,l10n_bg.20777,normal,base.bg
l10n_bg.87312,87312,l10n_bg_city.village,Yakovo,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.87326,87326,l10n_bg_city.village,Yakovtsi,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.87343,87343,l10n_bg_city.village,Yalbotina,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.87360,87360,l10n_bg_city.village,Yalovo,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.87432,87432,l10n_bg_city.village,Yankovtsi,GAB05-23,l10n_bg.S14218,l10n_bg.14218,l10n_bg.57675,normal,base.bg
l10n_bg.87463,87463,l10n_bg_city.village,Yantra,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.87477,87477,l10n_bg_city.village,Yanyovets,VID16-00,l10n_bg.S10971,l10n_bg.21097,,normal,base.bg
l10n_bg.87521,87521,l10n_bg_city.village,Yarebichno,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.87535,87535,l10n_bg_city.village,Yarebkovitsa,SFO39-13,l10n_bg.S68134,l10n_bg.65231,l10n_bg.37527,normal,base.bg
