id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,state_id/id,l10n_bg_municipality_id/id,l10n_bg_city_hall_id/id,l10n_bg_structure_type,country_id/id
l10n_bg.51367,51367,l10n_bg_city.village,Недялковци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.51370,51370,l10n_bg_city.village,Недялковци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.51408,51408,l10n_bg_city.village,Нейково,DOB17-00,l10n_bg.S72624,l10n_bg.35064,,normal,base.bg
l10n_bg.51411,51411,l10n_bg_city.village,Нейкьовец,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.51439,51439,l10n_bg_city.village,Нейчовци,GAB12-02,l10n_bg.S14218,l10n_bg.23947,l10n_bg.12677,normal,base.bg
l10n_bg.51456,51456,l10n_bg_city.village,Неново,VAR24-00,l10n_bg.S10135,l10n_bg.58503,,normal,base.bg
l10n_bg.51469,51469,l10n_bg_city.village,Неновци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.51490,51490,l10n_bg_city.village,Непразненци,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.51514,51514,l10n_bg_city.village,Несла,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.51531,51531,l10n_bg_city.village,Нешевци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.51562,51562,l10n_bg_city.village,Никачковци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.51593,51593,l10n_bg_city.village,Николаево,VTR31-00,l10n_bg.S10447,l10n_bg.69633,,normal,base.bg
l10n_bg.51603,51603,l10n_bg_city.village,Николаево,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.51617,51617,l10n_bg_city.village,Николаево,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.51696,51696,l10n_bg_city.village,Николовци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.51706,51706,l10n_bg_city.village,Николчовци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.51715,51715,l10n_bg_city.village,Николчовци,GAB05-05,l10n_bg.S14218,l10n_bg.14218,l10n_bg.14814,normal,base.bg
l10n_bg.51737,51737,l10n_bg_city.village,Никудин,BLG49-00,l10n_bg.S04279,l10n_bg.69969,,normal,base.bg
l10n_bg.51768,51768,l10n_bg_city.village,Нисово,RSE13-00,l10n_bg.S63427,l10n_bg.32095,,normal,base.bg
l10n_bg.51771,51771,l10n_bg_city.village,Ничовци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.51857,51857,l10n_bg_city.village,Нова ливада,HKV11-07,l10n_bg.S77195,l10n_bg.32024,l10n_bg.29101,normal,base.bg
l10n_bg.51860,51860,l10n_bg_city.village,Нова Ловча,BLG52-00,l10n_bg.S04279,l10n_bg.77058,,normal,base.bg
l10n_bg.51901,51901,l10n_bg_city.village,Нова Попина,SLS32-00,l10n_bg.S66425,l10n_bg.66665,,normal,base.bg
l10n_bg.51826,51826,l10n_bg_city.village,Новаково,VAR02-00,l10n_bg.S10135,l10n_bg.00182,,normal,base.bg
l10n_bg.00357,00357,l10n_bg_city.town,Нови Искър,SOF46-00,l10n_bg.S68134,l10n_bg.68134,,normal,base.bg
l10n_bg.52038,52038,l10n_bg_city.village,Ново Ботево,DOB15-09,l10n_bg.S72624,l10n_bg.72624,l10n_bg.10307,normal,base.bg
l10n_bg.52043,52043,l10n_bg_city.village,Ново бърдо,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.52060,52060,l10n_bg_city.village,Ново градище,VTR31-00,l10n_bg.S10447,l10n_bg.69633,,normal,base.bg
l10n_bg.52194,52194,l10n_bg_city.village,Ново село,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.52249,52249,l10n_bg_city.village,Ново село,SFO39-00,l10n_bg.S68134,l10n_bg.65231,,normal,base.bg
l10n_bg.52252,52252,l10n_bg_city.village,Ново село,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.52307,52307,l10n_bg_city.village,Ново Ходжово,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.52057,52057,l10n_bg_city.village,Новогорци,VTR14-10,l10n_bg.S10447,l10n_bg.30962,l10n_bg.68494,normal,base.bg
l10n_bg.52153,52153,l10n_bg_city.village,Новоселище,KRZ35-36,l10n_bg.S40909,l10n_bg.81236,l10n_bg.80830,normal,base.bg
l10n_bg.52297,52297,l10n_bg_city.village,Новоселяне,KNL04-00,l10n_bg.S41112,l10n_bg.04501,,normal,base.bg
l10n_bg.52355,52355,l10n_bg_city.village,Ножерите,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.52369,52369,l10n_bg_city.village,Носеите,GAB35-04,l10n_bg.S14218,l10n_bg.73403,l10n_bg.56719,normal,base.bg
l10n_bg.52372,52372,l10n_bg_city.village,Ночево,KRZ35-00,l10n_bg.S40909,l10n_bg.81236,,normal,base.bg
l10n_bg.52386,52386,l10n_bg_city.village,Нюшковци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.53031,53031,l10n_bg_city.village,Обел,BLG03-00,l10n_bg.S04279,l10n_bg.04279,,normal,base.bg
l10n_bg.53059,53059,l10n_bg_city.village,Обидим,BLG01-00,l10n_bg.S04279,l10n_bg.02676,,normal,base.bg
l10n_bg.53076,53076,l10n_bg_city.village,Обичник,KRZ21-00,l10n_bg.S40909,l10n_bg.48996,,normal,base.bg
l10n_bg.53151,53151,l10n_bg_city.village,Овощарци,GAB05-09,l10n_bg.S14218,l10n_bg.14218,l10n_bg.22959,normal,base.bg
l10n_bg.53165,53165,l10n_bg_city.village,Овощна,VTR14-10,l10n_bg.S10447,l10n_bg.30962,l10n_bg.68494,normal,base.bg
l10n_bg.53240,53240,l10n_bg_city.village,Овчарово,SHU30-00,l10n_bg.S83510,l10n_bg.83510,,normal,base.bg
l10n_bg.53268,53268,l10n_bg_city.village,Овчарци,SZR27-00,l10n_bg.S68850,l10n_bg.61460,,normal,base.bg
l10n_bg.53357,53357,l10n_bg_city.village,Огняново,DOB20-00,l10n_bg.S72624,l10n_bg.40097,,normal,base.bg
l10n_bg.53374,53374,l10n_bg_city.village,Огоя,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.53391,53391,l10n_bg_city.village,Огражден,DOB12-15,l10n_bg.S72624,l10n_bg.14711,l10n_bg.36467,normal,base.bg
l10n_bg.53401,53401,l10n_bg_city.village,Одоровци,MON07-00,l10n_bg.S48489,l10n_bg.06570,,normal,base.bg
l10n_bg.53415,53415,l10n_bg_city.village,Одраница,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.53429,53429,l10n_bg_city.village,Одринци,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.53463,53463,l10n_bg_city.village,Озърновци,PER08-00,l10n_bg.S55871,l10n_bg.06286,,normal,base.bg
l10n_bg.53477,53477,l10n_bg_city.village,Околиите,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.53504,53504,l10n_bg_city.village,Оман,JAM03-00,l10n_bg.S87374,l10n_bg.05284,,normal,base.bg
l10n_bg.53521,53521,l10n_bg_city.village,Омарчево,SHU18-00,l10n_bg.S83510,l10n_bg.36079,,normal,base.bg
l10n_bg.53549,53549,l10n_bg_city.village,Оногур,DOB27-00,l10n_bg.S72624,l10n_bg.72271,,normal,base.bg
l10n_bg.53610,53610,l10n_bg_city.village,Оплетня,SFO43-00,l10n_bg.S68134,l10n_bg.65869,,normal,base.bg
l10n_bg.53641,53641,l10n_bg_city.village,Орач,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.53713,53713,l10n_bg_city.village,Орешари,KRZ15-41,l10n_bg.S40909,l10n_bg.39970,l10n_bg.69688,normal,base.bg
l10n_bg.53758,53758,l10n_bg_city.village,Орешец,VID16-06,l10n_bg.S10971,l10n_bg.21097,l10n_bg.14489,normal,base.bg
l10n_bg.53761,53761,l10n_bg_city.village,Орешец,PDV01-00,l10n_bg.S56784,l10n_bg.00702,,normal,base.bg
l10n_bg.53792,53792,l10n_bg_city.village,Орешец,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.53789,53789,l10n_bg_city.village,Орешино,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.53881,53881,l10n_bg_city.village,Орлова могила,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.53948,53948,l10n_bg_city.village,Орловци,GAB05-09,l10n_bg.S14218,l10n_bg.14218,l10n_bg.22959,normal,base.bg
l10n_bg.53967,53967,l10n_bg_city.village,Орляне,LOV36-00,l10n_bg.S43952,l10n_bg.75054,,normal,base.bg
l10n_bg.53970,53970,l10n_bg_city.village,Орсоя,MON24-00,l10n_bg.S48489,l10n_bg.44238,,normal,base.bg
l10n_bg.54050,54050,l10n_bg_city.village,Оселна,SFO18-00,l10n_bg.S68134,l10n_bg.27632,,normal,base.bg
l10n_bg.54081,54081,l10n_bg_city.village,Осен,TGV35-00,l10n_bg.S73626,l10n_bg.73626,,normal,base.bg
l10n_bg.54095,54095,l10n_bg_city.village,Осенарите,VTR04-09,l10n_bg.S10447,l10n_bg.10447,l10n_bg.12098,normal,base.bg
l10n_bg.54136,54136,l10n_bg_city.village,Осеново,BLG01-00,l10n_bg.S04279,l10n_bg.02676,,normal,base.bg
l10n_bg.54242,54242,l10n_bg_city.village,Осларка,SZR36-00,l10n_bg.S68850,l10n_bg.81414,,normal,base.bg
l10n_bg.54256,54256,l10n_bg_city.village,Ослен Криводол,VRC27-00,l10n_bg.S12259,l10n_bg.47714,,normal,base.bg
l10n_bg.54314,54314,l10n_bg_city.village,Остра могила,SZR31-00,l10n_bg.S68850,l10n_bg.68850,,normal,base.bg
l10n_bg.54359,54359,l10n_bg_city.village,Остри пазлак,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.54376,54376,l10n_bg_city.village,Острица,SML38-00,l10n_bg.S67653,l10n_bg.80371,,normal,base.bg
l10n_bg.54420,54420,l10n_bg_city.village,Островче,RAZ26-00,l10n_bg.S61710,l10n_bg.61710,,normal,base.bg
l10n_bg.54434,54434,l10n_bg_city.village,Острокапци,VID16-00,l10n_bg.S10971,l10n_bg.21097,,normal,base.bg
l10n_bg.54448,54448,l10n_bg_city.village,Остър камък,HKV33-00,l10n_bg.S77195,l10n_bg.77181,,normal,base.bg
l10n_bg.54554,54554,l10n_bg_city.village,Очуша,SFO25-00,l10n_bg.S68134,l10n_bg.38902,,normal,base.bg
l10n_bg.54517,54517,l10n_bg_city.village,Ошане,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.54523,54523,l10n_bg_city.village,Ошаните,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.54537,54537,l10n_bg_city.village,Ощава,BLG28-00,l10n_bg.S04279,l10n_bg.14492,,normal,base.bg
l10n_bg.55049,55049,l10n_bg_city.village,Павлевци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.55083,55083,l10n_bg_city.village,Падала,KNL38-00,l10n_bg.S41112,l10n_bg.62671,,normal,base.bg
l10n_bg.55097,55097,l10n_bg_city.village,Падало,KRZ15-41,l10n_bg.S40909,l10n_bg.39970,l10n_bg.69688,normal,base.bg
l10n_bg.55141,55141,l10n_bg_city.village,Падине,PER19-00,l10n_bg.S55871,l10n_bg.30778,,normal,base.bg
l10n_bg.55227,55227,l10n_bg_city.village,Палат,BLG49-00,l10n_bg.S04279,l10n_bg.69969,,normal,base.bg
l10n_bg.55258,55258,l10n_bg_city.village,Палилула,MON04-00,l10n_bg.S48489,l10n_bg.05236,,normal,base.bg
l10n_bg.55350,55350,l10n_bg_city.village,Паницово,BGS15-00,l10n_bg.S07079,l10n_bg.51500,,normal,base.bg
l10n_bg.55364,55364,l10n_bg_city.village,Паничарево,KNL04-00,l10n_bg.S41112,l10n_bg.04501,,normal,base.bg
l10n_bg.59358,59358,l10n_bg_city.village,Паничище,KNL41-00,l10n_bg.S41112,l10n_bg.65365,,normal,base.bg
l10n_bg.55405,55405,l10n_bg_city.village,Пановци,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.55419,55419,l10n_bg_city.village,Панчарево,SOF46-00,l10n_bg.S68134,l10n_bg.68134,,normal,base.bg
l10n_bg.55442,55442,l10n_bg_city.village,Папратлива,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.55453,55453,l10n_bg_city.village,Парамун,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.55467,55467,l10n_bg_city.village,Парил,BLG52-00,l10n_bg.S04279,l10n_bg.77058,,normal,base.bg
l10n_bg.55498,55498,l10n_bg_city.village,Парчовци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.55525,55525,l10n_bg_city.village,Паспал,KRZ02-00,l10n_bg.S40909,l10n_bg.00607,,normal,base.bg
l10n_bg.55542,55542,l10n_bg_city.village,Пастух,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.55587,55587,l10n_bg_city.village,Патрешко,LOV34-00,l10n_bg.S43952,l10n_bg.73198,,normal,base.bg
l10n_bg.55600,55600,l10n_bg_city.village,Пауново,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.55628,55628,l10n_bg_city.village,Пашкул,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.55645,55645,l10n_bg_city.village,Пашово,HKV28-00,l10n_bg.S77195,l10n_bg.65677,,normal,base.bg
l10n_bg.55693,55693,l10n_bg_city.village,Пейковци,VTR13-00,l10n_bg.S10447,l10n_bg.27190,,normal,base.bg
l10n_bg.55703,55703,l10n_bg_city.village,Пейна,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.55717,55717,l10n_bg_city.village,Пейовци,GAB05-05,l10n_bg.S14218,l10n_bg.14218,l10n_bg.14814,normal,base.bg
l10n_bg.55734,55734,l10n_bg_city.village,Пелатиково,KNL31-00,l10n_bg.S41112,l10n_bg.51216,,normal,base.bg
l10n_bg.55796,55796,l10n_bg_city.village,Пенковци,GAB05-07,l10n_bg.S14218,l10n_bg.14218,l10n_bg.18215,normal,base.bg
l10n_bg.55814,55814,l10n_bg_city.village,Пенкьовци,PER51-00,l10n_bg.S55871,l10n_bg.73273,,normal,base.bg
l10n_bg.55837,55837,l10n_bg_city.village,Пепелина,RSE08-00,l10n_bg.S63427,l10n_bg.20184,,normal,base.bg
l10n_bg.55868,55868,l10n_bg_city.village,Периловец,VID03-00,l10n_bg.S10971,l10n_bg.05195,,normal,base.bg
l10n_bg.55912,55912,l10n_bg_city.village,Песнопой,KRZ02-19,l10n_bg.S40909,l10n_bg.00607,l10n_bg.63402,normal,base.bg
l10n_bg.55930,55930,l10n_bg_city.village,Песочница,MON02-00,l10n_bg.S48489,l10n_bg.03928,,normal,base.bg
l10n_bg.55988,55988,l10n_bg_city.village,Пет кладенци,RSE04-00,l10n_bg.S63427,l10n_bg.07603,,normal,base.bg
l10n_bg.56011,56011,l10n_bg_city.village,Петковци,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.56023,56023,l10n_bg_city.village,Петковци,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.56157,56157,l10n_bg_city.village,Петров дол,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.56191,56191,l10n_bg_city.village,Петровци,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.56229,56229,l10n_bg_city.village,Пецовци,GAB05-23,l10n_bg.S14218,l10n_bg.14218,l10n_bg.57675,normal,base.bg
l10n_bg.56246,56246,l10n_bg_city.village,Печинска,SML16-00,l10n_bg.S67653,l10n_bg.46045,,normal,base.bg
l10n_bg.56252,56252,l10n_bg_city.village,Пешаково,VID09-00,l10n_bg.S10971,l10n_bg.10971,,normal,base.bg
l10n_bg.56294,56294,l10n_bg_city.village,Пещера,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.56318,56318,l10n_bg_city.village,Пещерна,LOV19-00,l10n_bg.S43952,l10n_bg.44327,,normal,base.bg
l10n_bg.56352,56352,l10n_bg_city.village,Пиперица,BLG40-00,l10n_bg.S04279,l10n_bg.65334,,normal,base.bg
l10n_bg.56383,56383,l10n_bg_city.village,Пирамидата,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.56424,56424,l10n_bg_city.village,Пиринец,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.56455,56455,l10n_bg_city.village,Писаница,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.56486,56486,l10n_bg_city.village,Писарево,SHU22-00,l10n_bg.S83510,l10n_bg.52009,,normal,base.bg
l10n_bg.56544,56544,l10n_bg_city.village,Пишурка,MON26-00,l10n_bg.S48489,l10n_bg.47593,,normal,base.bg
l10n_bg.56558,56558,l10n_bg_city.village,Пищане,SFO45-00,l10n_bg.S68134,l10n_bg.67372,,normal,base.bg
l10n_bg.56616,56616,l10n_bg_city.village,Плакудер,VID09-00,l10n_bg.S10971,l10n_bg.10971,,normal,base.bg
l10n_bg.56624,56624,l10n_bg_city.village,Плана,SOF46-00,l10n_bg.S68134,l10n_bg.68134,,normal,base.bg
l10n_bg.56650,56650,l10n_bg_city.village,Планиница,PER32-00,l10n_bg.S55871,l10n_bg.55871,,normal,base.bg
l10n_bg.56664,56664,l10n_bg_city.village,Планиново,HKV32-00,l10n_bg.S77195,l10n_bg.72761,,normal,base.bg
l10n_bg.59313,59313,l10n_bg_city.village,Планинско,SML02-00,l10n_bg.S67653,l10n_bg.44402,,normal,base.bg
l10n_bg.56678,56678,l10n_bg_city.village,Планинци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.56681,56681,l10n_bg_city.village,Планинци,SML16-07,l10n_bg.S67653,l10n_bg.46045,l10n_bg.12718,normal,base.bg
l10n_bg.56705,56705,l10n_bg_city.village,Плачка,GAB12-00,l10n_bg.S14218,l10n_bg.23947,,normal,base.bg
l10n_bg.56736,56736,l10n_bg_city.village,Пленимир,DOB12-00,l10n_bg.S72624,l10n_bg.14711,,normal,base.bg
l10n_bg.56842,56842,l10n_bg_city.village,Плъзище,SFO56-00,l10n_bg.S68134,l10n_bg.48324,,normal,base.bg
l10n_bg.56887,56887,l10n_bg_city.village,Побит камък,KNL50-00,l10n_bg.S41112,l10n_bg.73047,,normal,base.bg
l10n_bg.56900,56900,l10n_bg_city.village,Побък,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.56914,56914,l10n_bg_city.village,Повалиръж,SFO45-00,l10n_bg.S68134,l10n_bg.67372,,normal,base.bg
l10n_bg.56993,56993,l10n_bg_city.village,Подгорие,SFO25-00,l10n_bg.S68134,l10n_bg.38902,,normal,base.bg
l10n_bg.57090,57090,l10n_bg_city.village,Пожарево,SLS34-00,l10n_bg.S66425,l10n_bg.73496,,normal,base.bg
l10n_bg.57114,57114,l10n_bg_city.village,Пожерник,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.57145,57145,l10n_bg_city.village,Покрован,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.57188,57188,l10n_bg_city.village,Полетинци,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.57193,57193,l10n_bg_city.village,Полетковци,VID22-00,l10n_bg.S10971,l10n_bg.40525,,normal,base.bg
l10n_bg.68103,68103,l10n_bg_city.village,Полковник Иваново,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.57251,57251,l10n_bg_city.village,Полковник Ламбриново,SLS31-00,l10n_bg.S66425,l10n_bg.66425,,normal,base.bg
l10n_bg.57319,57319,l10n_bg_city.village,Полска Скакавица,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.57399,57399,l10n_bg_city.village,Поляна,SML27-00,l10n_bg.S67653,l10n_bg.63207,,normal,base.bg
l10n_bg.57474,57474,l10n_bg_city.village,Помеждин,MON14-00,l10n_bg.S48489,l10n_bg.14773,,normal,base.bg
l10n_bg.57501,57501,l10n_bg_city.village,Помощица,TGV24-00,l10n_bg.S73626,l10n_bg.57649,,normal,base.bg
l10n_bg.57529,57529,l10n_bg_city.village,Понор,SFO26-00,l10n_bg.S68134,l10n_bg.38978,,normal,base.bg
l10n_bg.57532,57532,l10n_bg_city.village,Попари,GAB05-00,l10n_bg.S14218,l10n_bg.14218,,normal,base.bg
l10n_bg.57546,57546,l10n_bg_city.village,Попгергевци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.57550,57550,l10n_bg_city.village,Попгригорово,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.57604,57604,l10n_bg_city.village,Попкралево,SLS31-00,l10n_bg.S66425,l10n_bg.66425,,normal,base.bg
l10n_bg.87802,87802,l10n_bg_city.village,Попови ливади,BLG11-00,l10n_bg.S04279,l10n_bg.17395,,normal,base.bg
l10n_bg.57666,57666,l10n_bg_city.village,Поповци,VTR04-00,l10n_bg.S10447,l10n_bg.10447,,normal,base.bg
l10n_bg.57683,57683,l10n_bg_city.village,Поповци,SFO20-00,l10n_bg.S68134,l10n_bg.32901,,normal,base.bg
l10n_bg.57707,57707,l10n_bg_city.village,Попрайковци,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.57710,57710,l10n_bg_city.village,Попрелка,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.57724,57724,l10n_bg_city.village,Попрусаново,SLS15-11,l10n_bg.S66425,l10n_bg.35242,l10n_bg.57889,normal,base.bg
l10n_bg.57738,57738,l10n_bg_city.village,Попрусевци,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.57741,57741,l10n_bg_city.village,Попска,VTR13-01,l10n_bg.S10447,l10n_bg.27190,l10n_bg.03054,normal,base.bg
l10n_bg.57755,57755,l10n_bg_city.village,Попска,GAB29-00,l10n_bg.S14218,l10n_bg.65927,,normal,base.bg
l10n_bg.57769,57769,l10n_bg_city.village,Попско,HKV11-00,l10n_bg.S77195,l10n_bg.32024,,normal,base.bg
l10n_bg.57827,57827,l10n_bg_city.village,Поройно,TGV02-00,l10n_bg.S73626,l10n_bg.00518,,normal,base.bg
l10n_bg.57858,57858,l10n_bg_city.village,Поручик Кърджиево,DOB20-00,l10n_bg.S72624,l10n_bg.40097,,normal,base.bg
l10n_bg.57861,57861,l10n_bg_city.village,Поручик Чунчево,DOB17-00,l10n_bg.S72624,l10n_bg.35064,,normal,base.bg
l10n_bg.59327,59327,l10n_bg_city.village,Поток,GAB05-27,l10n_bg.S14218,l10n_bg.14218,l10n_bg.81904,normal,base.bg
l10n_bg.57916,57916,l10n_bg_city.village,Потока,SML31-00,l10n_bg.S67653,l10n_bg.67653,,normal,base.bg
l10n_bg.57921,57921,l10n_bg_city.village,Потоп,SFO17-00,l10n_bg.S68134,l10n_bg.27303,,normal,base.bg
l10n_bg.57964,57964,l10n_bg_city.village,Поцърненци,PER36-00,l10n_bg.S55871,l10n_bg.61577,,normal,base.bg
l10n_bg.58003,58003,l10n_bg_city.village,Правдино,JAM22-00,l10n_bg.S87374,l10n_bg.69660,,normal,base.bg
l10n_bg.58044,58044,l10n_bg_city.village,Правешка Лакавица,SFO34-00,l10n_bg.S68134,l10n_bg.58030,,normal,base.bg
l10n_bg.58061,58061,l10n_bg_city.village,Право бърдо,BLG33-00,l10n_bg.S04279,l10n_bg.56126,,normal,base.bg
l10n_bg.58092,58092,l10n_bg_city.village,Праужда,VID01-00,l10n_bg.S10971,l10n_bg.03616,,normal,base.bg
l10n_bg.58102,58102,l10n_bg_city.village,Прахали,GAB05-23,l10n_bg.S14218,l10n_bg.14218,l10n_bg.57675,normal,base.bg
l10n_bg.58129,58129,l10n_bg_city.village,Преколница,KNL29-00,l10n_bg.S41112,l10n_bg.41112,,normal,base.bg
l10n_bg.58133,58133,l10n_bg_city.village,Прекръсте,SFO16-00,l10n_bg.S68134,l10n_bg.23409,,normal,base.bg
l10n_bg.58150,58150,l10n_bg_city.village,Прелом,LOV18-00,l10n_bg.S43952,l10n_bg.43952,,normal,base.bg
l10n_bg.59344,59344,l10n_bg_city.village,Пресока,SML11-00,l10n_bg.S67653,l10n_bg.31111,,normal,base.bg
l10n_bg.58267,58267,l10n_bg_city.village,Преспа,SFO56-00,l10n_bg.S68134,l10n_bg.48324,,normal,base.bg
l10n_bg.58284,58284,l10n_bg_city.village,Престой,GAB35-00,l10n_bg.S14218,l10n_bg.73403,,normal,base.bg
l10n_bg.58339,58339,l10n_bg_city.village,Прилеп,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
l10n_bg.58360,58360,l10n_bg_city.village,Приморци,DOB15-00,l10n_bg.S72624,l10n_bg.72624,,normal,base.bg
