id,l10n_bg_ecattu,l10n_bg_type_settlement_id/id,name,l10n_bg_code,state_id/id,l10n_bg_municipality_id/id,l10n_bg_structure_type,country_id/id
l10n_bg.73746,73746,l10n_bg.village,Търняне,VID09-35,l10n_bg.S10971,l10n_bg.10971,cityhall,base.bg
l10n_bg.73777,73777,l10n_bg.village,Търън,SML31-38,l10n_bg.S67653,l10n_bg.67653,cityhall,base.bg
l10n_bg.73794,73794,l10n_bg.village,Тюркмен,PDV07-16,l10n_bg.S56784,l10n_bg.06361,cityhall,base.bg
l10n_bg.73804,73804,l10n_bg.village,Тютюнче,KRZ08-39,l10n_bg.S40909,l10n_bg.20746,cityhall,base.bg
l10n_bg.73818,73818,l10n_bg.village,Тянево,DOB15-61,l10n_bg.S72624,l10n_bg.72624,cityhall,base.bg
l10n_bg.73821,73821,l10n_bg.village,Тянево,HKV29-08,l10n_bg.S77195,l10n_bg.47278,cityhall,base.bg
l10n_bg.75013,75013,l10n_bg.village,Угледно,TGV22-37,l10n_bg.S73626,l10n_bg.53535,cityhall,base.bg
l10n_bg.75085,75085,l10n_bg.village,Узунджово,HKV34-34,l10n_bg.S77195,l10n_bg.77195,cityhall,base.bg
l10n_bg.75112,75112,l10n_bg.village,Умаревци,LOV18-30,l10n_bg.S43952,l10n_bg.43952,cityhall,base.bg
l10n_bg.75143,75143,l10n_bg.village,Уровене,VRC21-13,l10n_bg.S12259,l10n_bg.39846,cityhall,base.bg
l10n_bg.75174,75174,l10n_bg.village,Усойка,KNL05-10,l10n_bg.S41112,l10n_bg.04532,cityhall,base.bg
l10n_bg.75188,75188,l10n_bg.village,Устина,PDV26-28,l10n_bg.S56784,l10n_bg.56784,cityhall,base.bg
l10n_bg.75191,75191,l10n_bg.village,Устрем,HKV32-15,l10n_bg.S77195,l10n_bg.72761,cityhall,base.bg
l10n_bg.75201,75201,l10n_bg.village,Устрен,KRZ08-19,l10n_bg.S40909,l10n_bg.20746,cityhall,base.bg
l10n_bg.75246,75246,l10n_bg.village,Ушинци,RAZ26-16,l10n_bg.S61710,l10n_bg.61710,cityhall,base.bg
l10n_bg.76039,76039,l10n_bg.village,Факия,BGS06-23,l10n_bg.S07079,l10n_bg.17974,cityhall,base.bg
l10n_bg.76064,76064,l10n_bg.village,Фелдфебел Денково,DOB15-62,l10n_bg.S72624,l10n_bg.72624,cityhall,base.bg
l10n_bg.76073,76073,l10n_bg.village,Филаретово,SLV11-20,l10n_bg.S67338,l10n_bg.39030,cityhall,base.bg
l10n_bg.76090,76090,l10n_bg.village,Филипово,BLG01-07,l10n_bg.S04279,l10n_bg.02676,cityhall,base.bg
l10n_bg.76114,76114,l10n_bg.village,Филиповци,PER51-26,l10n_bg.S55871,l10n_bg.73273,cityhall,base.bg
l10n_bg.76145,76145,l10n_bg.village,Флорентин,VID30-03,l10n_bg.S10971,l10n_bg.52180,cityhall,base.bg
l10n_bg.76159,76159,l10n_bg.village,Фотиново,KRZ14-41,l10n_bg.S40909,l10n_bg.36926,cityhall,base.bg
l10n_bg.76162,76162,l10n_bg.village,Фотиново,PAZ03-02,l10n_bg.S55155,l10n_bg.02837,cityhall,base.bg
l10n_bg.76193,76193,l10n_bg.village,Фурен,VRC21-14,l10n_bg.S12259,l10n_bg.39846,cityhall,base.bg
l10n_bg.76203,76203,l10n_bg.village,Фъргово,BLG42-13,l10n_bg.S04279,l10n_bg.65440,cityhall,base.bg
l10n_bg.77013,77013,l10n_bg.village,Хаджидимитрово,VTR28-13,l10n_bg.S10447,l10n_bg.65766,cityhall,base.bg
l10n_bg.77027,77027,l10n_bg.village,Хаджидимитрово,SZR12-15,l10n_bg.S68850,l10n_bg.35167,cityhall,base.bg
l10n_bg.77030,77030,l10n_bg.village,Хаджидимитрово,JAM25-40,l10n_bg.S87374,l10n_bg.87374,cityhall,base.bg
l10n_bg.77061,77061,l10n_bg.village,Хаджиево,PAZ19-27,l10n_bg.S55155,l10n_bg.55155,cityhall,base.bg
l10n_bg.77089,77089,l10n_bg.village,Хаджиите,BGS09-26,l10n_bg.S07079,l10n_bg.36525,cityhall,base.bg
l10n_bg.77092,77092,l10n_bg.village,Хаджийско,KRZ14-62,l10n_bg.S40909,l10n_bg.36926,cityhall,base.bg
l10n_bg.68730,68730,l10n_bg.village,Хан Аспарухово,SZR31-44,l10n_bg.S68850,l10n_bg.68850,cityhall,base.bg
l10n_bg.78210,78210,l10n_bg.village,Хан Крум,SHU23-11,l10n_bg.S83510,l10n_bg.58222,cityhall,base.bg
l10n_bg.77150,77150,l10n_bg.village,Ханово,JAM25-41,l10n_bg.S87374,l10n_bg.87374,cityhall,base.bg
l10n_bg.77219,77219,l10n_bg.village,Хвойна,SML38-09,l10n_bg.S67653,l10n_bg.80371,cityhall,base.bg
l10n_bg.77222,77222,l10n_bg.village,Хвостяне,BLG13-14,l10n_bg.S04279,l10n_bg.18366,cityhall,base.bg
l10n_bg.77246,77246,l10n_bg.village,Хераково,SFO06-06,l10n_bg.S68134,l10n_bg.05027,cityhall,base.bg
l10n_bg.77253,77253,l10n_bg.village,Хирево,GAB29-31,l10n_bg.S14218,l10n_bg.65927,cityhall,base.bg
l10n_bg.77267,77267,l10n_bg.village,Хисар,KRZ15-59,l10n_bg.S40909,l10n_bg.39970,cityhall,base.bg
l10n_bg.77284,77284,l10n_bg.village,Хитово,DOB15-63,l10n_bg.S72624,l10n_bg.72624,cityhall,base.bg
l10n_bg.77311,77311,l10n_bg.village,Хлевене,LOV18-31,l10n_bg.S43952,l10n_bg.43952,cityhall,base.bg
l10n_bg.77325,77325,l10n_bg.village,Хлябово,HKV32-16,l10n_bg.S77195,l10n_bg.72761,cityhall,base.bg
l10n_bg.77342,77342,l10n_bg.village,Хотанца,RSE27-08,l10n_bg.S63427,l10n_bg.63427,cityhall,base.bg
l10n_bg.77356,77356,l10n_bg.village,Хотница,VTR04-32,l10n_bg.S10447,l10n_bg.10447,cityhall,base.bg
l10n_bg.77361,77361,l10n_bg.village,Хотово,BLG40-41,l10n_bg.S04279,l10n_bg.65334,cityhall,base.bg
l10n_bg.77373,77373,l10n_bg.village,Храбрино,PDV26-29,l10n_bg.S56784,l10n_bg.56784,cityhall,base.bg
l10n_bg.77387,77387,l10n_bg.village,Храброво,VAR24-21,l10n_bg.S10135,l10n_bg.58503,cityhall,base.bg
l10n_bg.77400,77400,l10n_bg.village,Храбърско,SFO06-07,l10n_bg.S68134,l10n_bg.05027,cityhall,base.bg
l10n_bg.77428,77428,l10n_bg.village,Храстово,KRZ15-46,l10n_bg.S40909,l10n_bg.39970,cityhall,base.bg
l10n_bg.77431,77431,l10n_bg.village,Християново,SZR31-48,l10n_bg.S68850,l10n_bg.68850,cityhall,base.bg
l10n_bg.77462,77462,l10n_bg.village,Христо Даново,PDV13-27,l10n_bg.S56784,l10n_bg.36498,cityhall,base.bg
l10n_bg.77476,77476,l10n_bg.village,Хрищени,SZR31-49,l10n_bg.S68850,l10n_bg.68850,cityhall,base.bg
l10n_bg.77487,77487,l10n_bg.village,Хромица,KRZ02-29,l10n_bg.S40909,l10n_bg.00607,cityhall,base.bg
l10n_bg.77493,77493,l10n_bg.village,Хубавене,VRC32-10,l10n_bg.S12259,l10n_bg.62997,cityhall,base.bg
l10n_bg.77517,77517,l10n_bg.village,Хума,RAZ29-12,l10n_bg.S61710,l10n_bg.65276,cityhall,base.bg
l10n_bg.77548,77548,l10n_bg.village,Хърлец,VRC20-04,l10n_bg.S12259,l10n_bg.37798,cityhall,base.bg
l10n_bg.77565,77565,l10n_bg.village,Хърсово,BLG40-42,l10n_bg.S04279,l10n_bg.65334,cityhall,base.bg
l10n_bg.77579,77579,l10n_bg.village,Хърсово,RAZ29-13,l10n_bg.S61710,l10n_bg.65276,cityhall,base.bg
l10n_bg.77582,77582,l10n_bg.village,Хърсово,SHU21-13,l10n_bg.S83510,l10n_bg.51651,cityhall,base.bg
l10n_bg.78029,78029,l10n_bg.village,Цалапица,PDV26-30,l10n_bg.S56784,l10n_bg.56784,cityhall,base.bg
l10n_bg.78032,78032,l10n_bg.village,Цани Гинчево,SHU21-09,l10n_bg.S83510,l10n_bg.51651,cityhall,base.bg
l10n_bg.78046,78046,l10n_bg.village,Цапарево,BLG49-17,l10n_bg.S04279,l10n_bg.69969,cityhall,base.bg
l10n_bg.78056,78056,l10n_bg.village,Цар Асен,PAZ19-28,l10n_bg.S55155,l10n_bg.55155,cityhall,base.bg
l10n_bg.78077,78077,l10n_bg.village,Цар Асен,TGV24-33,l10n_bg.S73626,l10n_bg.57649,cityhall,base.bg
l10n_bg.78238,78238,l10n_bg.village,Цар Самуил,SLS34-12,l10n_bg.S66425,l10n_bg.73496,cityhall,base.bg
l10n_bg.78080,78080,l10n_bg.village,Царацово,PDV17-18,l10n_bg.S56784,l10n_bg.56784,cityhall,base.bg
l10n_bg.78104,78104,l10n_bg.village,Царев брод,SHU30-21,l10n_bg.S83510,l10n_bg.83510,cityhall,base.bg
l10n_bg.12677,12677,l10n_bg.village,Царева ливада,GAB12-02,l10n_bg.S14218,l10n_bg.23947,cityhall,base.bg
l10n_bg.78094,78094,l10n_bg.village,Царева поляна,HKV30-24,l10n_bg.S77195,l10n_bg.68727,cityhall,base.bg
l10n_bg.78121,78121,l10n_bg.village,Царевец,VTR28-14,l10n_bg.S10447,l10n_bg.65766,cityhall,base.bg
l10n_bg.78135,78135,l10n_bg.village,Царевец,VRC27-27,l10n_bg.S12259,l10n_bg.47714,cityhall,base.bg
l10n_bg.78149,78149,l10n_bg.village,Царевец,KRZ16-47,l10n_bg.S40909,l10n_bg.40909,cityhall,base.bg
l10n_bg.78152,78152,l10n_bg.village,Царевец,DOB15-64,l10n_bg.S72624,l10n_bg.72624,cityhall,base.bg
l10n_bg.70220,70220,l10n_bg.village,Царевци,VAR01-13,l10n_bg.S10135,l10n_bg.00084,cityhall,base.bg
l10n_bg.78171,78171,l10n_bg.village,Царимир,PDV33-08,l10n_bg.S56784,l10n_bg.70528,cityhall,base.bg
l10n_bg.48982,48982,l10n_bg.village,Царичино,DOB03-10,l10n_bg.S72624,l10n_bg.02508,cityhall,base.bg
l10n_bg.78224,78224,l10n_bg.village,Цар-Петрово,VID22-07,l10n_bg.S10971,l10n_bg.40525,cityhall,base.bg
l10n_bg.80203,80203,l10n_bg.village,Царски извор,VTR31-19,l10n_bg.S10447,l10n_bg.69633,cityhall,base.bg
l10n_bg.78255,78255,l10n_bg.village,Цацаровци,SFO16-15,l10n_bg.S68134,l10n_bg.23409,cityhall,base.bg
l10n_bg.78272,78272,l10n_bg.village,Цветино,PAZ08-16,l10n_bg.S55155,l10n_bg.10450,cityhall,base.bg
l10n_bg.78297,78297,l10n_bg.village,Цветница,TGV35-39,l10n_bg.S73626,l10n_bg.73626,cityhall,base.bg
l10n_bg.78330,78330,l10n_bg.village,Целина,SZR36-15,l10n_bg.S68850,l10n_bg.81414,cityhall,base.bg
l10n_bg.78344,78344,l10n_bg.village,Ценино,SLV16-36,l10n_bg.S67338,l10n_bg.51809,cityhall,base.bg
l10n_bg.78375,78375,l10n_bg.village,Ценово,SZR36-16,l10n_bg.S68850,l10n_bg.81414,cityhall,base.bg
l10n_bg.78392,78392,l10n_bg.village,Церетелево,PDV33-11,l10n_bg.S56784,l10n_bg.70528,cityhall,base.bg
l10n_bg.78416,78416,l10n_bg.village,Церковски,BGS09-28,l10n_bg.S07079,l10n_bg.36525,cityhall,base.bg
l10n_bg.78428,78428,l10n_bg.village,Церова кория,VTR04-33,l10n_bg.S10447,l10n_bg.10447,cityhall,base.bg
l10n_bg.78450,78450,l10n_bg.village,Церовище,TGV22-39,l10n_bg.S73626,l10n_bg.53535,cityhall,base.bg
l10n_bg.78464,78464,l10n_bg.village,Церово,BLG03-22,l10n_bg.S04279,l10n_bg.04279,cityhall,base.bg
l10n_bg.78478,78478,l10n_bg.village,Церово,PAZ14-05,l10n_bg.S55155,l10n_bg.43369,cityhall,base.bg
l10n_bg.78481,78481,l10n_bg.village,Церово,SFO43-32,l10n_bg.S68134,l10n_bg.65869,cityhall,base.bg
l10n_bg.78505,78505,l10n_bg.village,Цирка,SML16-31,l10n_bg.S67653,l10n_bg.46045,cityhall,base.bg
l10n_bg.78519,78519,l10n_bg.village,Цонево,VAR16-15,l10n_bg.S10135,l10n_bg.24565,cityhall,base.bg
l10n_bg.78567,78567,l10n_bg.village,Црънча,SML10-06,l10n_bg.S67653,l10n_bg.23025,cityhall,base.bg
l10n_bg.78570,78570,l10n_bg.village,Црънча,PAZ19-29,l10n_bg.S55155,l10n_bg.55155,cityhall,base.bg
l10n_bg.78639,78639,l10n_bg.village,Църква,DOB03-19,l10n_bg.S72624,l10n_bg.02508,cityhall,base.bg
l10n_bg.78642,78642,l10n_bg.village,Църквица,KRZ08-20,l10n_bg.S40909,l10n_bg.20746,cityhall,base.bg
l10n_bg.78656,78656,l10n_bg.village,Църквица,SHU21-10,l10n_bg.S83510,l10n_bg.51651,cityhall,base.bg
l10n_bg.78669,78669,l10n_bg.village,Църквище,SFO47-03,l10n_bg.S68134,l10n_bg.31044,cityhall,base.bg
l10n_bg.80025,80025,l10n_bg.village,Чавдар,SML10-07,l10n_bg.S67653,l10n_bg.23025,cityhall,base.bg
l10n_bg.80039,80039,l10n_bg.village,Чавдарци,LOV18-32,l10n_bg.S43952,l10n_bg.43952,cityhall,base.bg
l10n_bg.80087,80087,l10n_bg.village,Чайка,KRZ21-24,l10n_bg.S40909,l10n_bg.48996,cityhall,base.bg
l10n_bg.80090,80090,l10n_bg.village,Чакаларово,KRZ14-42,l10n_bg.S40909,l10n_bg.36926,cityhall,base.bg
l10n_bg.80128,80128,l10n_bg.village,Чакалци,KRZ08-21,l10n_bg.S40909,l10n_bg.20746,cityhall,base.bg
l10n_bg.80145,80145,l10n_bg.village,Чал,KRZ15-47,l10n_bg.S40909,l10n_bg.39970,cityhall,base.bg
l10n_bg.80159,80159,l10n_bg.village,Чала,SML05-03,l10n_bg.S67653,l10n_bg.05462,cityhall,base.bg
l10n_bg.80162,80162,l10n_bg.village,Чалъкови,PDV25-05,l10n_bg.S56784,l10n_bg.62075,cityhall,base.bg
l10n_bg.80217,80217,l10n_bg.village,Чарган,JAM25-42,l10n_bg.S87374,l10n_bg.87374,cityhall,base.bg
l10n_bg.80220,80220,l10n_bg.village,Чарда,JAM22-25,l10n_bg.S87374,l10n_bg.69660,cityhall,base.bg
l10n_bg.81904,81904,l10n_bg.village,Чарково,GAB05-27,l10n_bg.S14218,l10n_bg.14218,cityhall,base.bg
l10n_bg.80282,80282,l10n_bg.village,Чеканчево,SFO10-13,l10n_bg.S68134,l10n_bg.16314,cityhall,base.bg
l10n_bg.80306,80306,l10n_bg.village,Челник,JAM25-50,l10n_bg.S87374,l10n_bg.87374,cityhall,base.bg
l10n_bg.80311,80311,l10n_bg.village,Челопек,VRC10-20,l10n_bg.S12259,l10n_bg.12259,cityhall,base.bg
l10n_bg.80399,80399,l10n_bg.village,Чепинци,SML27-09,l10n_bg.S67653,l10n_bg.63207,cityhall,base.bg
l10n_bg.80409,80409,l10n_bg.village,Чепинци,SOF46-48,l10n_bg.S68134,l10n_bg.68134,cityhall,base.bg
l10n_bg.80437,80437,l10n_bg.village,Червен,PDV01-21,l10n_bg.S56784,l10n_bg.00702,cityhall,base.bg
l10n_bg.80443,80443,l10n_bg.village,Червен,RSE13-11,l10n_bg.S63427,l10n_bg.32095,cityhall,base.bg
l10n_bg.80491,80491,l10n_bg.village,Червен брег,KNL48-15,l10n_bg.S41112,l10n_bg.68789,cityhall,base.bg
l10n_bg.80457,80457,l10n_bg.village,Червена,VTR28-15,l10n_bg.S10447,l10n_bg.65766,cityhall,base.bg
l10n_bg.80460,80460,l10n_bg.village,Червена вода,RSE27-09,l10n_bg.S63427,l10n_bg.63427,cityhall,base.bg
l10n_bg.81921,81921,l10n_bg.village,Червена скала,KRZ02-32,l10n_bg.S40909,l10n_bg.00607,cityhall,base.bg
l10n_bg.80474,80474,l10n_bg.village,Червенаково,SLV24-08,l10n_bg.S67338,l10n_bg.72165,cityhall,base.bg
l10n_bg.80529,80529,l10n_bg.village,Червенци,VAR09-20,l10n_bg.S10135,l10n_bg.12574,cityhall,base.bg
l10n_bg.80532,80532,l10n_bg.village,Черганово,SZR12-16,l10n_bg.S68850,l10n_bg.35167,cityhall,base.bg
l10n_bg.80546,80546,l10n_bg.village,Черенча,SHU30-24,l10n_bg.S83510,l10n_bg.83510,cityhall,base.bg
l10n_bg.80552,80552,l10n_bg.village,Черепово,HKV33-21,l10n_bg.S77195,l10n_bg.77181,cityhall,base.bg
l10n_bg.80563,80563,l10n_bg.village,Череша,BGS18-35,l10n_bg.S07079,l10n_bg.63224,cityhall,base.bg
l10n_bg.80594,80594,l10n_bg.village,Черешица,KRZ16-38,l10n_bg.S40909,l10n_bg.40909,cityhall,base.bg
l10n_bg.81935,81935,l10n_bg.village,Черешка,KRZ08-37,l10n_bg.S40909,l10n_bg.20746,cityhall,base.bg
l10n_bg.80649,80649,l10n_bg.village,Черешово,BLG02-12,l10n_bg.S04279,l10n_bg.03504,cityhall,base.bg
l10n_bg.80683,80683,l10n_bg.village,Черкаски,MON12-08,l10n_bg.S48489,l10n_bg.12961,cityhall,base.bg
l10n_bg.80697,80697,l10n_bg.village,Черковица,PVN21-13,l10n_bg.S56722,l10n_bg.51723,cityhall,base.bg
l10n_bg.80710,80710,l10n_bg.village,Черковна,VAR24-23,l10n_bg.S10135,l10n_bg.58503,cityhall,base.bg
l10n_bg.80738,80738,l10n_bg.village,Черковна,SLS10-23,l10n_bg.S66425,l10n_bg.24030,cityhall,base.bg
l10n_bg.80741,80741,l10n_bg.village,Черковна,TGV35-40,l10n_bg.S73626,l10n_bg.73626,cityhall,base.bg
l10n_bg.80755,80755,l10n_bg.village,Черково,BGS09-29,l10n_bg.S07079,l10n_bg.36525,cityhall,base.bg
l10n_bg.80769,80769,l10n_bg.village,Черна,DOB15-65,l10n_bg.S72624,l10n_bg.72624,cityhall,base.bg
l10n_bg.80772,80772,l10n_bg.village,Черна,SHU11-20,l10n_bg.S83510,l10n_bg.14516,cityhall,base.bg
l10n_bg.80786,80786,l10n_bg.village,Черна вода,TGV02-32,l10n_bg.S73626,l10n_bg.00518,cityhall,base.bg
l10n_bg.80793,80793,l10n_bg.village,Черна гора,SZR04-21,l10n_bg.S68850,l10n_bg.06183,cityhall,base.bg
l10n_bg.81952,81952,l10n_bg.village,Черна гора,PER32-23,l10n_bg.S55871,l10n_bg.55871,cityhall,base.bg
l10n_bg.81850,81850,l10n_bg.village,Черна Места,BLG53-06,l10n_bg.S04279,l10n_bg.87338,cityhall,base.bg
l10n_bg.80813,80813,l10n_bg.village,Черна могила,BGS01-14,l10n_bg.S07079,l10n_bg.00151,cityhall,base.bg
l10n_bg.80830,80830,l10n_bg.village,Черна нива,KRZ35-36,l10n_bg.S40909,l10n_bg.81236,cityhall,base.bg
l10n_bg.80844,80844,l10n_bg.village,Черна скала,KRZ16-94,l10n_bg.S40909,l10n_bg.40909,cityhall,base.bg
l10n_bg.80861,80861,l10n_bg.village,Чернево,VAR26-06,l10n_bg.S10135,l10n_bg.70175,cityhall,base.bg
l10n_bg.80892,80892,l10n_bg.village,Черни бряг,TGV02-31,l10n_bg.S73626,l10n_bg.00518,cityhall,base.bg
l10n_bg.80902,80902,l10n_bg.village,Черни Вит,LOV33-12,l10n_bg.S43952,l10n_bg.72343,cityhall,base.bg
l10n_bg.80916,80916,l10n_bg.village,Черни връх,BGS08-12,l10n_bg.S07079,l10n_bg.35883,cityhall,base.bg
l10n_bg.80933,80933,l10n_bg.village,Черни връх,MON11-10,l10n_bg.S48489,l10n_bg.12543,cityhall,base.bg
l10n_bg.80950,80950,l10n_bg.village,Черни връх,SHU25-08,l10n_bg.S83510,l10n_bg.67708,cityhall,base.bg
l10n_bg.80981,80981,l10n_bg.village,Черни Осъм,LOV34-19,l10n_bg.S43952,l10n_bg.73198,cityhall,base.bg
l10n_bg.80995,80995,l10n_bg.village,Черни рид,HKV11-23,l10n_bg.S77195,l10n_bg.32024,cityhall,base.bg
l10n_bg.80964,80964,l10n_bg.village,Чернигово,KRZ02-31,l10n_bg.S40909,l10n_bg.00607,cityhall,base.bg
l10n_bg.81966,81966,l10n_bg.village,Черник,SLS10-25,l10n_bg.S66425,l10n_bg.24030,cityhall,base.bg
l10n_bg.81006,81006,l10n_bg.village,Черница,BGS23-23,l10n_bg.S07079,l10n_bg.70247,cityhall,base.bg
l10n_bg.81013,81013,l10n_bg.village,Черниче,BLG44-11,l10n_bg.S04279,l10n_bg.66460,cityhall,base.bg
l10n_bg.81027,81027,l10n_bg.village,Черничево,KRZ15-48,l10n_bg.S40909,l10n_bg.39970,cityhall,base.bg
l10n_bg.81030,81030,l10n_bg.village,Черничево,PDV37-11,l10n_bg.S56784,l10n_bg.77270,cityhall,base.bg
l10n_bg.81247,81247,l10n_bg.village,Черно поле,VID33-09,l10n_bg.S10971,l10n_bg.63255,cityhall,base.bg
l10n_bg.81061,81061,l10n_bg.village,Черноглавци,SHU07-12,l10n_bg.S83510,l10n_bg.10642,cityhall,base.bg
l10n_bg.81075,81075,l10n_bg.village,Черногор,SLS07-22,l10n_bg.S66425,l10n_bg.15031,cityhall,base.bg
l10n_bg.81089,81089,l10n_bg.village,Черногорово,PAZ19-30,l10n_bg.S55155,l10n_bg.55155,cityhall,base.bg
l10n_bg.81092,81092,l10n_bg.village,Черногорово,HKV09-25,l10n_bg.S77195,l10n_bg.21052,cityhall,base.bg
l10n_bg.81102,81102,l10n_bg.village,Черноград,BGS01-15,l10n_bg.S07079,l10n_bg.00151,cityhall,base.bg
l10n_bg.81116,81116,l10n_bg.village,Чернодъб,HKV28-14,l10n_bg.S77195,l10n_bg.65677,cityhall,base.bg
l10n_bg.81133,81133,l10n_bg.village,Черноземен,PDV12-13,l10n_bg.S56784,l10n_bg.35523,cityhall,base.bg
l10n_bg.81147,81147,l10n_bg.village,Чернокапци,TGV22-57,l10n_bg.S73626,l10n_bg.53535,cityhall,base.bg
l10n_bg.81150,81150,l10n_bg.village,Чернолик,SLS10-24,l10n_bg.S66425,l10n_bg.24030,cityhall,base.bg
l10n_bg.81178,81178,l10n_bg.town,Черноморец,BGS21-15,l10n_bg.S07079,l10n_bg.67800,cityhall,base.bg
l10n_bg.81195,81195,l10n_bg.village,Черноок,VAR24-24,l10n_bg.S10135,l10n_bg.58503,cityhall,base.bg
l10n_bg.81205,81205,l10n_bg.village,Чернооки,KRZ15-49,l10n_bg.S40909,l10n_bg.39970,cityhall,base.bg
l10n_bg.81219,81219,l10n_bg.village,Чернооково,DOB12-40,l10n_bg.S72624,l10n_bg.14711,cityhall,base.bg
l10n_bg.81222,81222,l10n_bg.village,Чернооково,SHU10-15,l10n_bg.S83510,l10n_bg.12766,cityhall,base.bg
l10n_bg.81253,81253,l10n_bg.village,Черньово,SFO20-16,l10n_bg.S68134,l10n_bg.32901,cityhall,base.bg
l10n_bg.81267,81267,l10n_bg.village,Черньовци,KRZ16-95,l10n_bg.S40909,l10n_bg.40909,cityhall,base.bg
l10n_bg.81270,81270,l10n_bg.village,Честименско,DOB27-23,l10n_bg.S72624,l10n_bg.72271,cityhall,base.bg
l10n_bg.81284,81284,l10n_bg.village,Четирци,KNL31-21,l10n_bg.S41112,l10n_bg.51216,cityhall,base.bg
l10n_bg.81342,81342,l10n_bg.village,Чешнегирово,PDV28-11,l10n_bg.S56784,l10n_bg.65139,cityhall,base.bg
l10n_bg.81356,81356,l10n_bg.village,Чибаовци,SFO26-10,l10n_bg.S68134,l10n_bg.38978,cityhall,base.bg
l10n_bg.81362,81362,l10n_bg.village,Чилик,KRZ16-39,l10n_bg.S40909,l10n_bg.40909,cityhall,base.bg
l10n_bg.81373,81373,l10n_bg.village,Чилнов,RSE08-09,l10n_bg.S63427,l10n_bg.20184,cityhall,base.bg
l10n_bg.81387,81387,l10n_bg.village,Чинтулово,SLV20-43,l10n_bg.S67338,l10n_bg.67338,cityhall,base.bg
l10n_bg.81400,81400,l10n_bg.village,Чирен,VRC10-21,l10n_bg.S12259,l10n_bg.12259,cityhall,base.bg
l10n_bg.81462,81462,l10n_bg.village,Чифлик,KRZ16-40,l10n_bg.S40909,l10n_bg.40909,cityhall,base.bg
l10n_bg.81476,81476,l10n_bg.village,Чифлик,LOV34-25,l10n_bg.S43952,l10n_bg.73198,cityhall,base.bg
l10n_bg.81493,81493,l10n_bg.village,Чичево,KRZ14-43,l10n_bg.S40909,l10n_bg.36926,cityhall,base.bg
l10n_bg.81975,81975,l10n_bg.village,Чоба,PDV07-15,l10n_bg.S56784,l10n_bg.06361,cityhall,base.bg
l10n_bg.81517,81517,l10n_bg.village,Чобанка,KRZ21-43,l10n_bg.S40909,l10n_bg.48996,cityhall,base.bg
l10n_bg.81534,81534,l10n_bg.village,Чокоба,SLV20-44,l10n_bg.S67338,l10n_bg.67338,cityhall,base.bg
l10n_bg.81863,81863,l10n_bg.village,Чолакова,PAZ08-17,l10n_bg.S55155,l10n_bg.10450,cityhall,base.bg
l10n_bg.81551,81551,l10n_bg.village,Чомаковци,PVN37-13,l10n_bg.S56722,l10n_bg.80501,cityhall,base.bg
l10n_bg.81565,81565,l10n_bg.village,Чорбаджийско,KRZ14-44,l10n_bg.S40909,l10n_bg.36926,cityhall,base.bg
l10n_bg.81582,81582,l10n_bg.village,Чубра,BGS23-24,l10n_bg.S07079,l10n_bg.70247,cityhall,base.bg
l10n_bg.81596,81596,l10n_bg.village,Чубрика,KRZ02-28,l10n_bg.S40909,l10n_bg.00607,cityhall,base.bg
l10n_bg.81619,81619,l10n_bg.village,Чудомир,RAZ17-27,l10n_bg.S61710,l10n_bg.44166,cityhall,base.bg
l10n_bg.81640,81640,l10n_bg.village,Чукарка,BGS01-16,l10n_bg.S07079,l10n_bg.00151,cityhall,base.bg
l10n_bg.81712,81712,l10n_bg.village,Чуковец,SLS01-06,l10n_bg.S66425,l10n_bg.00415,cityhall,base.bg
l10n_bg.81734,81734,l10n_bg.village,Чуково,KRZ21-26,l10n_bg.S40909,l10n_bg.48996,cityhall,base.bg
l10n_bg.81760,81760,l10n_bg.village,Чурек,SFO17-17,l10n_bg.S68134,l10n_bg.27303,cityhall,base.bg
l10n_bg.81791,81791,l10n_bg.village,Чуричени,BLG33-44,l10n_bg.S04279,l10n_bg.56126,cityhall,base.bg
l10n_bg.81832,81832,l10n_bg.village,Чучулигово,BLG33-45,l10n_bg.S04279,l10n_bg.56126,cityhall,base.bg
l10n_bg.83020,83020,l10n_bg.village,Шаново,SZR22-20,l10n_bg.S68850,l10n_bg.49494,cityhall,base.bg
l10n_bg.83048,83048,l10n_bg.village,Шаренска,SML16-29,l10n_bg.S67653,l10n_bg.46045,cityhall,base.bg
l10n_bg.83051,83051,l10n_bg.village,Шарково,JAM03-18,l10n_bg.S87374,l10n_bg.05284,cityhall,base.bg
